"","Date","Max","Min"
"84","12/10/2013",5.847,4.558
"85","13/10/2013",5.642,4.298
"86","14/10/2013",6.585,5.179
"87","15/10/2013",6.788,6.153
"88","16/10/2013",8.99,6.788
"89","17/10/2013",8.519,7.192
"90","18/10/2013",9.163,7.594
"91","19/10/2013",8.543,7.519
"92","20/10/2013",8.095,7.544
"93","21/10/2013",7.945,7.318
"94","22/10/2013",7.569,7.192
"95","23/10/2013",7.167,6.611
"96","24/10/2013",6.585,5.847
"97","25/10/2013",6.914,6.433
"98","26/10/2013",7.066,6.712
"99","27/10/2013",6.864,5.847
"100","28/10/2013",6.281,5.308
"101","29/10/2013",6.051,4.454
"102","30/10/2013",4.324,3.009
"103","31/10/2013",3.643,2.503
"104","01/11/2013",3.722,2.37
"105","02/11/2013",5.411,3.696
"106","03/11/2013",5.821,4.818
"107","04/11/2013",4.895,2.85
"108","05/11/2013",5.231,3.009
"109","06/11/2013",5.282,4.973
"110","07/11/2013",5.076,4.532
"111","08/11/2013",5.179,4.506
"112","09/11/2013",4.895,3.617
"113","10/11/2013",4.168,3.591
"114","11/11/2013",4.22,3.958
"115","12/11/2013",4.506,4.011
"116","13/11/2013",4.558,4.22
"117","14/11/2013",4.22,2.637
"118","15/11/2013",2.37,0.605
"119","16/11/2013",1.017,0.301
"120","17/11/2013",1.913,1.071
"121","18/11/2013",1.94,1.044
"122","19/11/2013",1.48,0.329
"123","20/11/2013",0.715,0.384
"124","21/11/2013",0.66,0.412
"125","22/11/2013",0.605,0.356
"126","23/11/2013",0.577,0.107
"127","24/11/2013",0.439,0.079
"128","25/11/2013",0.329,0.107
"129","26/11/2013",0.495,0.218
"130","27/11/2013",0.522,0.356
"131","28/11/2013",0.522,0.412
"132","29/11/2013",0.495,0.273
"133","30/11/2013",0.522,0.218
"134","01/12/2013",0.467,0.301
"135","02/12/2013",0.495,0.412
"136","03/12/2013",0.467,0.384
"137","04/12/2013",0.467,0.384
"138","05/12/2013",0.439,0.384
"139","06/12/2013",0.439,0.384
"140","07/12/2013",0.412,0.329
"141","08/12/2013",0.384,0.329
"142","09/12/2013",0.356,0.329
"143","10/12/2013",0.384,0.329
"144","11/12/2013",0.384,0.301
"145","12/12/2013",0.356,0.273
"146","13/12/2013",0.356,0.273
"147","14/12/2013",0.329,0.273
"148","15/12/2013",0.329,0.246
"149","16/12/2013",0.301,0.246
"150","17/12/2013",0.301,0.246
"151","18/12/2013",0.273,0.246
"152","19/12/2013",0.273,0.218
"153","20/12/2013",0.301,0.135
"154","21/12/2013",0.301,0.246
"155","22/12/2013",0.301,0.218
"156","23/12/2013",0.273,0.218
"157","24/12/2013",0.301,0.19
"158","25/12/2013",0.329,0.246
"159","26/12/2013",0.301,0.218
"160","27/12/2013",0.273,0.135
"161","28/12/2013",0.273,0.135
"162","29/12/2013",0.301,0.218
"163","30/12/2013",0.273,0.218
"164","31/12/2013",0.273,0.19
