Date,Temp
26/07/2014,16.082
26/07/2014,16.01
26/07/2014,15.891
26/07/2014,15.986
26/07/2014,15.772
26/07/2014,15.652
26/07/2014,15.533
26/07/2014,15.461
26/07/2014,15.39
26/07/2014,15.366
26/07/2014,15.318
26/07/2014,15.294
26/07/2014,15.27
26/07/2014,15.199
26/07/2014,15.151
26/07/2014,15.103
27/07/2014,15.103
27/07/2014,15.079
27/07/2014,15.055
27/07/2014,15.031
27/07/2014,14.984
27/07/2014,14.984
27/07/2014,14.96
27/07/2014,14.96
27/07/2014,14.912
27/07/2014,14.84
27/07/2014,14.768
27/07/2014,14.745
27/07/2014,14.697
27/07/2014,14.649
27/07/2014,14.601
27/07/2014,14.577
27/07/2014,14.505
27/07/2014,14.601
27/07/2014,14.673
27/07/2014,14.721
27/07/2014,14.768
27/07/2014,14.96
27/07/2014,15.031
27/07/2014,15.247
27/07/2014,15.676
27/07/2014,15.867
27/07/2014,15.796
27/07/2014,16.272
27/07/2014,16.558
27/07/2014,16.773
27/07/2014,16.82
27/07/2014,17.201
27/07/2014,17.32
27/07/2014,17.558
27/07/2014,17.677
27/07/2014,17.653
27/07/2014,17.582
27/07/2014,17.51
27/07/2014,17.368
27/07/2014,17.082
27/07/2014,16.749
27/07/2014,16.63
27/07/2014,16.463
27/07/2014,16.32
27/07/2014,16.272
27/07/2014,16.106
27/07/2014,16.129
27/07/2014,16.058
28/07/2014,16.034
28/07/2014,16.01
28/07/2014,15.939
28/07/2014,15.891
28/07/2014,15.819
28/07/2014,15.772
28/07/2014,15.676
28/07/2014,15.629
28/07/2014,15.509
28/07/2014,15.318
28/07/2014,15.247
28/07/2014,15.127
28/07/2014,15.151
28/07/2014,15.127
28/07/2014,15.055
28/07/2014,14.96
28/07/2014,14.96
28/07/2014,15.031
28/07/2014,15.175
28/07/2014,15.151
28/07/2014,15.199
28/07/2014,15.342
28/07/2014,15.485
28/07/2014,15.629
28/07/2014,15.819
28/07/2014,16.296
28/07/2014,16.32
28/07/2014,16.654
28/07/2014,16.701
28/07/2014,16.773
28/07/2014,17.058
28/07/2014,17.201
28/07/2014,17.201
28/07/2014,17.272
28/07/2014,17.391
28/07/2014,17.558
28/07/2014,17.629
28/07/2014,17.653
28/07/2014,17.605
28/07/2014,17.558
28/07/2014,17.486
28/07/2014,17.391
28/07/2014,17.296
28/07/2014,17.249
28/07/2014,17.201
28/07/2014,17.153
28/07/2014,17.106
28/07/2014,17.058
29/07/2014,17.034
29/07/2014,16.915
29/07/2014,16.868
29/07/2014,16.773
29/07/2014,16.725
29/07/2014,16.701
29/07/2014,16.63
29/07/2014,16.558
29/07/2014,16.487
29/07/2014,16.415
29/07/2014,16.368
29/07/2014,16.296
29/07/2014,16.296
29/07/2014,16.225
29/07/2014,16.201
29/07/2014,16.201
29/07/2014,16.225
