"","Date","Max","Min"
"1","15/08/2016",20.817,15.676
"2","16/08/2016",18.057,15.342
"3","17/08/2016",18.485,15.772
"4","18/08/2016",18.39,16.368
"5","19/08/2016",18.771,15.127
"6","20/08/2016",17.439,15.676
"7","21/08/2016",17.153,14.649
"8","22/08/2016",18.747,14.29
"9","23/08/2016",21.342,15.318
"10","24/08/2016",20.936,16.106
"11","25/08/2016",20.484,16.32
"12","26/08/2016",20.77,16.534
"13","27/08/2016",19.722,16.725
"14","28/08/2016",20.103,16.773
"15","29/08/2016",18.533,16.701
"16","30/08/2016",17.058,15.629
"17","31/08/2016",16.368,14.816
"18","01/09/2016",18.604,14.649
"19","02/09/2016",19.674,15.605
"20","03/09/2016",19.508,15.819
"21","04/09/2016",19.056,16.153
"22","05/09/2016",20.198,16.082
"23","06/09/2016",20.15,15.963
"24","07/09/2016",20.722,16.249
"25","08/09/2016",17.867,16.344
"26","09/09/2016",16.773,15.629
"27","10/09/2016",18.081,14.577
"28","11/09/2016",18.771,14.625
"29","12/09/2016",18.343,15.031
"30","13/09/2016",16.296,14.002
"31","14/09/2016",13.906,12.001
"32","15/09/2016",11.953,9.952
"33","16/09/2016",10.858,9.089
"34","17/09/2016",9.632,8.519
"35","18/09/2016",8.419,6.965
"36","19/09/2016",7.695,6.864
"37","20/09/2016",8.469,7.192
"38","21/09/2016",10.907,7.368
"39","22/09/2016",12.05,8.27
"40","23/09/2016",11.516,9.928
"41","24/09/2016",12.171,8.941
"42","25/09/2016",10.467,9.682
"43","26/09/2016",12.364,9.139
"44","27/09/2016",12.534,9.78
"45","28/09/2016",13.137,10.247
"46","29/09/2016",11.516,10.001
"47","30/09/2016",11.273,9.706
"48","01/10/2016",11.71,10.1
"49","02/10/2016",12.025,10.32
"50","03/10/2016",12.437,10.222
"51","04/10/2016",13.858,10.271
"52","05/10/2016",12.727,11.029
"53","06/10/2016",12.727,10.932
"54","07/10/2016",11.904,9.682
"55","08/10/2016",11.589,9.114
"56","09/10/2016",10.712,9.188
"57","10/10/2016",9.952,8.394
"58","11/10/2016",9.731,7.569
"59","12/10/2016",8.095,7.318
"60","13/10/2016",7.343,7.066
"61","14/10/2016",7.318,6.509
"62","15/10/2016",6.965,5.462
"63","16/10/2016",6.636,5.796
"64","17/10/2016",6.813,6.179
"65","18/10/2016",7.444,6.458
"66","19/10/2016",7.995,6.255
"67","20/10/2016",7.343,6.484
"68","21/10/2016",6.788,5.719
"69","22/10/2016",5.975,5.565
"70","23/10/2016",6.585,5.924
"71","24/10/2016",6.585,6
"72","25/10/2016",6.56,5.642
"73","26/10/2016",7.041,6.102
"74","27/10/2016",6.585,5.514
"75","28/10/2016",5.796,4.766
"76","29/10/2016",5.437,4.324
"77","30/10/2016",5.231,4.48
"78","31/10/2016",4.844,4.246
"79","01/11/2016",4.61,4.037
"80","02/11/2016",4.376,3.906
"81","03/11/2016",4.168,3.406
"82","04/11/2016",4.063,3.485
"83","05/11/2016",4.324,3.906
"84","06/11/2016",4.636,3.538
"85","07/11/2016",4.584,3.485
"86","08/11/2016",3.591,2.69
"87","09/11/2016",2.717,1.48
"88","10/11/2016",1.615,1.289
"89","11/11/2016",2.128,1.208
"90","12/11/2016",2.61,2.047
"91","13/11/2016",3.116,2.262
"92","14/11/2016",2.637,1.859
"93","15/11/2016",2.396,1.697
"94","16/11/2016",2.289,1.697
"95","17/11/2016",2.557,2.155
"96","18/11/2016",3.009,2.343
"97","19/11/2016",2.637,1.398
"98","20/11/2016",2.155,1.289
"99","21/11/2016",3.459,2.047
"100","22/11/2016",3.749,3.327
"101","23/11/2016",3.38,1.859
"102","24/11/2016",1.994,1.67
"103","25/11/2016",1.994,1.751
"104","26/11/2016",2.074,1.886
"105","27/11/2016",1.994,1.778
"106","28/11/2016",1.913,1.724
"107","29/11/2016",1.94,1.805
"108","30/11/2016",1.886,1.778
"109","01/12/2016",1.886,1.724
"110","02/12/2016",1.832,1.67
"111","03/12/2016",1.751,1.615
"112","04/12/2016",1.724,1.561
"113","05/12/2016",1.697,1.588
"114","06/12/2016",1.67,1.534
"115","07/12/2016",1.615,1.507
"116","08/12/2016",1.561,1.48
"117","09/12/2016",1.561,1.425
"118","10/12/2016",1.507,1.398
"119","11/12/2016",1.453,1.371
"120","12/12/2016",1.425,1.344
"121","13/12/2016",1.398,1.317
"122","14/12/2016",1.344,1.18
"123","15/12/2016",1.344,1.235
"124","16/12/2016",1.289,1.18
"125","17/12/2016",1.235,1.126
"126","18/12/2016",1.235,1.071
"127","19/12/2016",1.18,1.017
"128","20/12/2016",1.18,1.017
"129","21/12/2016",1.071,0.989
"130","22/12/2016",1.071,0.907
"131","23/12/2016",1.126,0.907
"132","24/12/2016",1.18,0.962
"133","25/12/2016",1.289,1.099
"134","26/12/2016",1.289,1.153
"135","27/12/2016",1.235,1.099
"136","28/12/2016",1.235,1.071
"137","29/12/2016",1.344,1.017
"138","30/12/2016",1.071,0.907
"139","31/12/2016",1.017,0.88
"140","01/01/2016",1.344,0.577
"141","02/01/2016",1.262,0.55
"142","03/01/2016",0.742,0.412
"143","04/01/2016",0.55,0.329
"144","05/01/2016",0.495,0.329
"145","06/01/2016",0.356,0.218
"146","07/01/2016",0.384,-0.004
"147","08/01/2016",1.344,0.329
"148","09/01/2016",2.236,0.852
"149","10/01/2016",0.907,0.218
"150","11/01/2016",1.017,0.19
"151","12/01/2016",0.934,0.632
"152","13/01/2016",0.687,0.439
"153","14/01/2016",0.467,0.356
"154","15/01/2016",0.495,0.246
"155","16/01/2016",0.273,0.163
"156","17/01/2016",0.218,0.135
"157","18/01/2016",0.218,0.19
"158","19/01/2016",0.19,0.135
"159","20/01/2016",0.19,0.163
"160","21/01/2016",0.19,0.163
"161","22/01/2016",0.218,0.079
"162","23/01/2016",0.301,0.19
"163","24/01/2016",0.246,0.19
"164","25/01/2016",0.246,0.163
"165","26/01/2016",0.246,0.218
"166","27/01/2016",0.246,0.19
"167","28/01/2016",0.218,0.19
"168","29/01/2016",0.19,0.19
"169","30/01/2016",0.19,0.19
"170","31/01/2016",0.329,0.107
"171","01/02/2016",0.742,0.301
"172","02/02/2016",0.522,0.356
"173","03/02/2016",0.384,0.218
"174","04/02/2016",0.246,0.19
"175","05/02/2016",0.246,0.246
"176","06/02/2016",0.301,0.218
"177","07/02/2016",0.273,0.218
"178","08/02/2016",0.246,0.218
"179","09/02/2016",0.246,0.079
"180","10/02/2016",0.218,0.107
"181","11/02/2016",0.218,0.19
"182","12/02/2016",0.273,0.051
"183","13/02/2016",1.615,0.135
"184","14/02/2016",1.208,0.439
"185","15/02/2016",0.467,-0.004
"186","16/02/2016",0.19,0.024
"187","17/02/2016",0.218,0.19
"188","18/02/2016",0.218,0.19
"189","19/02/2016",0.19,0.19
"190","20/02/2016",0.19,0.163
"191","21/02/2016",0.19,0.163
"192","22/02/2016",0.19,0.163
"193","23/02/2016",0.19,0.135
"194","24/02/2016",0.163,0.135
"195","25/02/2016",0.19,0.163
"196","26/02/2016",0.19,0.163
"197","27/02/2016",0.218,0.163
"198","28/02/2016",0.19,0.079
"199","29/02/2016",0.19,0.079
"200","01/03/2016",0.19,0.107
"201","02/03/2016",0.19,0.079
"202","03/03/2016",0.163,0.107
"203","04/03/2016",0.19,0.135
"204","05/03/2016",0.19,0.163
"205","06/03/2016",0.19,0.163
"206","07/03/2016",0.218,0.163
"207","08/03/2016",0.19,0.079
"208","09/03/2016",0.19,0.135
"209","10/03/2016",0.19,0.163
"210","11/03/2016",0.19,0.051
"211","12/03/2016",0.218,0.079
"212","13/03/2016",0.218,0.163
"213","14/03/2016",0.218,0.19
"214","15/03/2016",0.246,0.163
"215","16/03/2016",0.218,0.107
"216","17/03/2016",0.218,0.19
"217","18/03/2016",0.218,0.19
"218","19/03/2016",0.19,0.19
"219","20/03/2016",0.19,0.163
"220","21/03/2016",0.19,0.163
"221","22/03/2016",0.218,0.079
"222","23/03/2016",0.135,0.024
"223","24/03/2016",0.163,0.051
"224","25/03/2016",0.19,0.135
"225","26/03/2016",0.19,0.079
"226","27/03/2016",0.107,0.024
"227","28/03/2016",0.163,0.107
"228","29/03/2016",0.163,0.135
"229","30/03/2016",0.467,0.163
"230","31/03/2016",0.797,0.467
"231","01/04/2016",0.632,0.356
"232","02/04/2016",0.356,0.301
"233","03/04/2016",0.301,0.246
"234","04/04/2016",0.273,0.246
"235","05/04/2016",0.273,0.19
"236","06/04/2016",0.273,0.218
"237","07/04/2016",0.246,0.218
"238","08/04/2016",0.246,0.19
"239","09/04/2016",0.273,0.218
"240","10/04/2016",0.246,0.163
"241","11/04/2016",0.246,0.163
"242","12/04/2016",0.246,0.19
"243","13/04/2016",0.218,0.19
"244","14/04/2016",0.218,0.163
"245","15/04/2016",1.071,0.163
"246","16/04/2016",1.724,1.071
"247","17/04/2016",1.832,0.77
"248","18/04/2016",0.797,0.522
"249","19/04/2016",0.522,0.439
"250","20/04/2016",0.522,0.384
"251","21/04/2016",0.577,0.439
"252","22/04/2016",0.632,0.522
"253","23/04/2016",0.55,0.384
"254","24/04/2016",0.522,0.439
"255","25/04/2016",0.467,0.329
"256","26/04/2016",0.356,0.273
"257","27/04/2016",0.356,0.246
"258","28/04/2016",0.384,0.301
"259","29/04/2016",0.384,0.273
"260","30/04/2016",0.356,0.301
"261","01/05/2016",0.356,0.218
"262","02/05/2016",0.273,0.19
"263","03/05/2016",0.218,0.163
"264","04/05/2016",0.301,0.19
"265","05/05/2016",0.687,0.273
"266","06/05/2016",1.262,0.495
"267","07/05/2016",1.453,0.825
"268","08/05/2016",1.044,0.632
"269","09/05/2016",1.561,0.852
"270","10/05/2016",1.778,1.153
"271","11/05/2016",1.453,0.77
"272","12/05/2016",0.907,0.495
"273","13/05/2016",0.66,0.356
"274","14/05/2016",0.66,0.412
"275","15/05/2016",0.852,0.522
"276","16/05/2016",0.77,0.55
"277","17/05/2016",0.907,0.687
