#,Date_Time,Temp,Coupler Detached (LGR S/N: 1187848),Coupler Attached (LGR S/N: 1187848),Stopped (LGR S/N: 1187848),End Of File (LGR S/N: 1187848)
1,08/15/16 04:32:23 ,20.817,Logged,,,
2,08/15/16 05:02:23 ,18.58,,,,
3,08/15/16 05:32:23 ,18.295,,,,
4,08/15/16 06:02:23 ,18.366,,,,
5,08/15/16 06:32:23 ,18.271,,,,
6,08/15/16 07:02:23 ,18.105,,,,
7,08/15/16 07:32:23 ,17.938,,,,
8,08/15/16 08:02:23 ,17.748,,,,
9,08/15/16 08:32:23 ,17.486,,,,
10,08/15/16 09:02:23 ,17.225,,,,
11,08/15/16 09:32:23 ,16.915,,,,
12,08/15/16 10:02:23 ,16.82,,,,
13,08/15/16 10:32:23 ,16.701,,,,
14,08/15/16 11:02:23 ,16.606,,,,
15,08/15/16 11:32:23 ,16.582,,,,
16,08/16/16 12:02:23 ,16.463,,,,
17,08/16/16 12:32:23 ,16.392,,,,
18,08/16/16 01:02:23 ,16.32,,,,
19,08/16/16 01:32:23 ,16.177,,,,
20,08/16/16 02:02:23 ,16.106,,,,
21,08/16/16 02:32:23 ,15.939,,,,
22,08/16/16 03:02:23 ,15.891,,,,
23,08/16/16 03:32:23 ,15.819,,,,
24,08/16/16 04:02:23 ,15.772,,,,
25,08/16/16 04:32:23 ,15.748,,,,
26,08/16/16 05:02:23 ,15.724,,,,
27,08/16/16 05:32:23 ,15.652,,,,
28,08/16/16 06:02:23 ,15.509,,,,
29,08/16/16 06:32:23 ,15.461,,,,
30,08/16/16 07:02:23 ,15.414,,,,
31,08/16/16 07:32:23 ,15.366,,,,
32,08/16/16 08:02:23 ,15.366,,,,
33,08/16/16 08:32:23 ,15.342,,,,
34,08/16/16 09:02:23 ,15.557,,,,
35,08/16/16 09:32:23 ,15.676,,,,
36,08/16/16 10:02:23 ,15.819,,,,
37,08/16/16 10:32:23 ,16.058,,,,
38,08/16/16 11:02:23 ,16.129,,,,
39,08/16/16 11:32:23 ,16.392,,,,
40,08/16/16 12:02:23 ,16.749,,,,
41,08/16/16 12:32:23 ,17.034,,,,
42,08/16/16 01:02:23 ,17.082,,,,
43,08/16/16 01:32:23 ,17.201,,,,
44,08/16/16 02:02:23 ,17.201,,,,
45,08/16/16 02:32:23 ,17.629,,,,
46,08/16/16 03:02:23 ,17.439,,,,
47,08/16/16 03:32:23 ,17.296,,,,
48,08/16/16 04:02:23 ,17.677,,,,
49,08/16/16 04:32:23 ,17.915,,,,
50,08/16/16 05:02:23 ,17.701,,,,
51,08/16/16 05:32:23 ,17.819,,,,
52,08/16/16 06:02:23 ,18.057,,,,
53,08/16/16 06:32:23 ,18.057,,,,
54,08/16/16 07:02:23 ,17.962,,,,
55,08/16/16 07:32:23 ,17.867,,,,
56,08/16/16 08:02:23 ,17.677,,,,
57,08/16/16 08:32:23 ,17.439,,,,
58,08/16/16 09:02:23 ,17.344,,,,
59,08/16/16 09:32:23 ,17.153,,,,
60,08/16/16 10:02:23 ,16.963,,,,
61,08/16/16 10:32:23 ,16.844,,,,
62,08/16/16 11:02:23 ,16.796,,,,
63,08/16/16 11:32:23 ,16.701,,,,
64,08/17/16 12:02:23 ,16.582,,,,
65,08/17/16 12:32:23 ,16.463,,,,
66,08/17/16 01:02:23 ,16.32,,,,
67,08/17/16 01:32:23 ,16.296,,,,
68,08/17/16 02:02:23 ,16.272,,,,
69,08/17/16 02:32:23 ,16.225,,,,
70,08/17/16 03:02:23 ,16.177,,,,
71,08/17/16 03:32:23 ,16.129,,,,
72,08/17/16 04:02:23 ,16.058,,,,
73,08/17/16 04:32:23 ,16.034,,,,
74,08/17/16 05:02:23 ,15.963,,,,
75,08/17/16 05:32:23 ,15.891,,,,
76,08/17/16 06:02:23 ,15.867,,,,
77,08/17/16 06:32:23 ,15.819,,,,
78,08/17/16 07:02:23 ,15.796,,,,
79,08/17/16 07:32:23 ,15.772,,,,
80,08/17/16 08:02:23 ,15.819,,,,
81,08/17/16 08:32:23 ,15.867,,,,
82,08/17/16 09:02:23 ,15.939,,,,
83,08/17/16 09:32:23 ,16.01,,,,
84,08/17/16 10:02:23 ,16.034,,,,
85,08/17/16 10:32:23 ,16.106,,,,
86,08/17/16 11:02:23 ,16.225,,,,
87,08/17/16 11:32:23 ,16.415,,,,
88,08/17/16 12:02:23 ,16.915,,,,
89,08/17/16 12:32:23 ,17.082,,,,
90,08/17/16 01:02:23 ,16.939,,,,
91,08/17/16 01:32:23 ,17.724,,,,
92,08/17/16 02:02:23 ,18.39,,,,
93,08/17/16 02:32:23 ,18.414,,,,
94,08/17/16 03:02:23 ,18.057,,,,
95,08/17/16 03:32:23 ,18.485,,,,
96,08/17/16 04:02:23 ,18.39,,,,
97,08/17/16 04:32:23 ,18.271,,,,
98,08/17/16 05:02:23 ,18.2,,,,
99,08/17/16 05:32:23 ,18.129,,,,
100,08/17/16 06:02:23 ,18.152,,,,
101,08/17/16 06:32:23 ,18.081,,,,
102,08/17/16 07:02:23 ,18.01,,,,
103,08/17/16 07:32:23 ,17.915,,,,
104,08/17/16 08:02:23 ,17.843,,,,
105,08/17/16 08:32:23 ,17.748,,,,
106,08/17/16 09:02:23 ,17.677,,,,
107,08/17/16 09:32:23 ,17.605,,,,
108,08/17/16 10:02:23 ,17.439,,,,
109,08/17/16 10:32:23 ,17.32,,,,
110,08/17/16 11:02:23 ,17.225,,,,
111,08/17/16 11:32:23 ,17.13,,,,
112,08/18/16 12:02:23 ,17.106,,,,
113,08/18/16 12:32:23 ,17.058,,,,
114,08/18/16 01:02:23 ,17.011,,,,
115,08/18/16 01:32:23 ,16.963,,,,
116,08/18/16 02:02:23 ,16.892,,,,
117,08/18/16 02:32:23 ,16.844,,,,
118,08/18/16 03:02:23 ,16.773,,,,
119,08/18/16 03:32:23 ,16.725,,,,
120,08/18/16 04:02:23 ,16.701,,,,
121,08/18/16 04:32:23 ,16.654,,,,
122,08/18/16 05:02:23 ,16.606,,,,
123,08/18/16 05:32:23 ,16.558,,,,
124,08/18/16 06:02:23 ,16.487,,,,
125,08/18/16 06:32:23 ,16.439,,,,
126,08/18/16 07:02:23 ,16.415,,,,
127,08/18/16 07:32:23 ,16.392,,,,
128,08/18/16 08:02:23 ,16.392,,,,
129,08/18/16 08:32:23 ,16.368,,,,
130,08/18/16 09:02:23 ,16.392,,,,
131,08/18/16 09:32:23 ,16.439,,,,
132,08/18/16 10:02:23 ,16.487,,,,
133,08/18/16 10:32:23 ,16.534,,,,
134,08/18/16 11:02:23 ,16.606,,,,
135,08/18/16 11:32:23 ,16.606,,,,
136,08/18/16 12:02:23 ,16.654,,,,
137,08/18/16 12:32:23 ,16.725,,,,
138,08/18/16 01:02:23 ,16.844,,,,
139,08/18/16 01:32:23 ,16.987,,,,
140,08/18/16 02:02:23 ,17.32,,,,
141,08/18/16 02:32:23 ,17.32,,,,
142,08/18/16 03:02:23 ,17.796,,,,
143,08/18/16 03:32:23 ,18.081,,,,
144,08/18/16 04:02:23 ,18.224,,,,
145,08/18/16 04:32:23 ,18.39,,,,
146,08/18/16 05:02:23 ,18.129,,,,
147,08/18/16 05:32:23 ,18.01,,,,
148,08/18/16 06:02:23 ,17.677,,,,
149,08/18/16 06:32:23 ,17.534,,,,
150,08/18/16 07:02:23 ,17.391,,,,
151,08/18/16 07:32:23 ,17.272,,,,
152,08/18/16 08:02:23 ,17.13,,,,
153,08/18/16 08:32:23 ,17.034,,,,
154,08/18/16 09:02:23 ,16.915,,,,
155,08/18/16 09:32:23 ,16.868,,,,
156,08/18/16 10:02:23 ,16.725,,,,
157,08/18/16 10:32:23 ,16.725,,,,
158,08/18/16 11:02:23 ,16.654,,,,
159,08/18/16 11:32:23 ,16.558,,,,
160,08/19/16 12:02:23 ,16.487,,,,
161,08/19/16 12:32:23 ,16.392,,,,
162,08/19/16 01:02:23 ,16.296,,,,
163,08/19/16 01:32:23 ,16.201,,,,
164,08/19/16 02:02:23 ,16.106,,,,
165,08/19/16 02:32:23 ,16.01,,,,
166,08/19/16 03:02:23 ,15.915,,,,
167,08/19/16 03:32:23 ,15.796,,,,
168,08/19/16 04:02:23 ,15.605,,,,
169,08/19/16 04:32:23 ,15.533,,,,
170,08/19/16 05:02:23 ,15.414,,,,
171,08/19/16 05:32:23 ,15.438,,,,
172,08/19/16 06:02:23 ,15.294,,,,
173,08/19/16 06:32:23 ,15.27,,,,
174,08/19/16 07:02:23 ,15.223,,,,
175,08/19/16 07:32:23 ,15.223,,,,
176,08/19/16 08:02:23 ,15.151,,,,
177,08/19/16 08:32:23 ,15.127,,,,
178,08/19/16 09:02:23 ,15.366,,,,
179,08/19/16 09:32:23 ,15.581,,,,
180,08/19/16 10:02:23 ,15.652,,,,
181,08/19/16 10:32:23 ,15.867,,,,
182,08/19/16 11:02:23 ,15.891,,,,
183,08/19/16 11:32:23 ,15.963,,,,
184,08/19/16 12:02:23 ,16.296,,,,
185,08/19/16 12:32:23 ,16.939,,,,
186,08/19/16 01:02:23 ,17.13,,,,
187,08/19/16 01:32:23 ,17.582,,,,
188,08/19/16 02:02:23 ,17.867,,,,
189,08/19/16 02:32:23 ,18.247,,,,
190,08/19/16 03:02:23 ,18.01,,,,
191,08/19/16 03:32:23 ,17.796,,,,
192,08/19/16 04:02:23 ,18.2,,,,
193,08/19/16 04:32:23 ,18.366,,,,
194,08/19/16 05:02:23 ,18.604,,,,
195,08/19/16 05:32:23 ,18.557,,,,
196,08/19/16 06:02:23 ,18.747,,,,
197,08/19/16 06:32:23 ,18.771,,,,
198,08/19/16 07:02:23 ,18.652,,,,
199,08/19/16 07:32:23 ,18.485,,,,
200,08/19/16 08:02:23 ,18.366,,,,
201,08/19/16 08:32:23 ,18.224,,,,
202,08/19/16 09:02:23 ,18.081,,,,
203,08/19/16 09:32:23 ,17.986,,,,
204,08/19/16 10:02:23 ,17.843,,,,
205,08/19/16 10:32:23 ,17.724,,,,
206,08/19/16 11:02:23 ,17.605,,,,
207,08/19/16 11:32:23 ,17.51,,,,
208,08/20/16 12:02:23 ,17.439,,,,
209,08/20/16 12:32:23 ,17.32,,,,
210,08/20/16 01:02:23 ,17.249,,,,
211,08/20/16 01:32:23 ,17.177,,,,
212,08/20/16 02:02:23 ,17.106,,,,
