"","Date","Max","Min"
"160","09/06/2010",5.231,4.61
"161","10/06/2010",5.565,4.428
"162","11/06/2010",5.154,4.558
"163","12/06/2010",5.154,4.532
"164","13/06/2010",5.745,4.584
"165","14/06/2010",5.308,4.818
"166","15/06/2010",4.792,4.194
"167","16/06/2010",5.949,3.88
"168","17/06/2010",5.308,4.74
"169","18/06/2010",5.024,4.428
"170","19/06/2010",4.74,4.35
"171","20/06/2010",4.324,3.142
"172","21/06/2010",5.102,2.744
"173","22/06/2010",8.145,4.037
"174","23/06/2010",9.706,5.872
"175","24/06/2010",10.418,7.393
"176","25/06/2010",11.54,8.295
"177","26/06/2010",11.151,9.287
"178","27/06/2010",10.98,9.089
"179","28/06/2010",10.614,9.386
"180","29/06/2010",12.582,9.287
"181","30/06/2010",11.419,9.632
"182","01/07/2010",13.57,9.977
"183","02/07/2010",15.008,10.858
"184","03/07/2010",15.485,12.509
"185","04/07/2010",16.963,13.522
"186","05/07/2010",17.011,13.858
"187","06/07/2010",17.153,13.57
"188","07/07/2010",18.01,13.642
"189","08/07/2010",19.555,15.509
"190","09/07/2010",19.151,16.153
"191","10/07/2010",19.984,16.296
"192","11/07/2010",20.77,17.13
"193","12/07/2010",20.15,17.32
"194","13/07/2010",20.412,17.463
"195","14/07/2010",19.318,17.153
"196","15/07/2010",18.937,15.772
"197","16/07/2010",18.866,16.106
"198","17/07/2010",18.58,15.939
"199","18/07/2010",19.793,14.816
"200","19/07/2010",21.294,16.296
"201","20/07/2010",20.317,16.701
"202","21/07/2010",18.2,15.819
"203","22/07/2010",15.843,7.041
"204","23/07/2010",8.12,6.763
"205","24/07/2010",10.051,6.712
"206","25/07/2010",8.494,7.72
"207","26/07/2010",8.792,7.544
"208","27/07/2010",12.001,7.97
"209","28/07/2010",13.377,9.386
"210","29/07/2010",12.92,11.102
"211","30/07/2010",14.026,10.026
"212","31/07/2010",17.391,11.565
"213","01/08/2010",18.01,13.546
"214","02/08/2010",15.557,13.112
"215","03/08/2010",12.968,11.637
"216","04/08/2010",12.05,11.151
"217","05/08/2010",11.807,10.785
"218","06/08/2010",13.666,9.78
"219","07/08/2010",15.223,11.078
"220","08/08/2010",16.63,12.534
"221","09/08/2010",16.606,13.449
"222","10/08/2010",17.772,13.088
"223","11/08/2010",16.868,13.834
"224","12/08/2010",16.392,13.064
"225","13/08/2010",13.016,11.346
"226","14/08/2010",11.492,10.345
"227","15/08/2010",12.485,10.1
"228","16/08/2010",14.385,10.001
"229","17/08/2010",15.175,10.736
"230","18/08/2010",16.844,12.606
"231","19/08/2010",15.342,14.146
"232","20/08/2010",16.439,13.088
"233","21/08/2010",18.081,13.738
"234","22/08/2010",18.842,15.27
"235","23/08/2010",18.224,15.605
"236","24/08/2010",17.034,15.724
"237","25/08/2010",18.081,14.553
"238","26/08/2010",18.129,15.294
"239","27/08/2010",18.557,14.984
"240","28/08/2010",16.511,14.553
"241","29/08/2010",17.32,13.209
"242","30/08/2010",15.581,13.546
"243","31/08/2010",16.677,12.847
"244","01/09/2010",16.082,13.04
"245","02/09/2010",15.652,14.314
"246","03/09/2010",18.557,13.642
"247","04/09/2010",16.129,13.257
"248","05/09/2010",17.915,13.161
"249","06/09/2010",15.939,14.266
"250","07/09/2010",15.247,12.896
"251","08/09/2010",12.823,11.807
"252","09/09/2010",11.759,10.418
"253","10/09/2010",13.401,9.485
"254","11/09/2010",14.96,10.59
"255","12/09/2010",12.799,11.37
"256","13/09/2010",14.17,10.761
"257","14/09/2010",14.266,10.712
"258","15/09/2010",15.008,11.613
"259","16/09/2010",12.775,11.856
"260","17/09/2010",11.832,11.2
"261","18/09/2010",11.127,9.977
"262","19/09/2010",12.171,8.568
"263","20/09/2010",12.195,9.336
"264","21/09/2010",13.088,10.932
"265","22/09/2010",13.93,10.541
"266","23/09/2010",12.751,11.516
"267","24/09/2010",11.832,9.928
"268","25/09/2010",9.928,7.519
"269","26/09/2010",7.419,5.924
"270","27/09/2010",8.245,5.154
"271","28/09/2010",8.717,5.539
"272","29/09/2010",9.089,6.204
"273","30/09/2010",9.015,7.142
"274","01/10/2010",9.114,7.544
"275","02/10/2010",9.706,8.319
"276","03/10/2010",9.657,8.444
"277","04/10/2010",8.792,6.636
"278","05/10/2010",7.091,5.128
"279","06/10/2010",8.767,5.847
"280","07/10/2010",9.608,6.408
"281","08/10/2010",8.394,7.494
"282","09/10/2010",8.369,7.92
"283","10/10/2010",7.97,7.015
"284","11/10/2010",6.99,6.331
"285","12/10/2010",6.433,5.924
"286","13/10/2010",6.737,5.796
"287","14/10/2010",6.255,4.921
"288","15/10/2010",6,4.792
"289","16/10/2010",5.488,3.38
"290","17/10/2010",3.354,1.67
"291","18/10/2010",1.67,0.825
"292","19/10/2010",2.584,0.825
"293","20/10/2010",2.53,0.934
"294","21/10/2010",2.903,1.832
"295","22/10/2010",3.459,1.994
"296","23/10/2010",4.921,2.77
"297","24/10/2010",4.506,3.985
"298","25/10/2010",3.985,0.522
"299","26/10/2010",0.825,-0.031
"300","27/10/2010",2.074,0.632
"301","28/10/2010",2.69,1.588
"302","29/10/2010",3.433,1.994
"303","30/10/2010",2.69,1.859
"304","31/10/2010",2.209,1.588
"305","01/11/2010",2.021,0.88
"306","02/11/2010",2.637,1.724
"307","03/11/2010",3.854,2.637
"308","04/11/2010",4.194,3.696
"309","05/11/2010",4.168,3.749
"310","06/11/2010",4.272,3.854
"311","07/11/2010",3.985,2.85
"312","08/11/2010",2.877,0.577
"313","09/11/2010",0.797,0.356
"314","10/11/2010",0.632,0.384
"315","11/11/2010",0.55,0.384
"316","12/11/2010",1.208,0.467
"317","13/11/2010",1.344,0.797
"318","14/11/2010",1.751,0.962
"319","15/11/2010",1.994,1.235
"320","16/11/2010",1.044,0.632
"321","17/11/2010",0.797,0.632
"322","18/11/2010",0.797,0.687
"323","19/11/2010",0.825,0.632
"324","20/11/2010",0.852,0.522
"325","21/11/2010",0.632,0.439
"326","22/11/2010",0.522,0.412
"327","23/11/2010",0.522,0.273
"328","24/11/2010",0.467,0.356
"329","25/11/2010",0.522,0.356
"330","26/11/2010",0.467,0.329
"331","27/11/2010",0.467,0.301
"332","28/11/2010",0.467,0.329
"333","29/11/2010",0.467,0.301
"334","30/11/2010",0.439,0.301
"335","01/12/2010",0.439,0.329
"336","02/12/2010",0.412,0.301
"337","03/12/2010",0.384,0.301
"338","04/12/2010",0.356,0.19
"339","05/12/2010",0.329,0.163
"340","06/12/2010",0.825,0.107
"341","07/12/2010",1.643,0.797
"342","08/12/2010",2.584,0.825
"343","09/12/2010",2.53,1.235
"344","10/12/2010",1.208,0.88
"345","11/12/2010",1.071,0.825
"346","12/12/2010",0.907,0.742
"347","13/12/2010",0.852,0.715
"348","14/12/2010",0.742,0.522
"349","15/12/2010",0.715,0.246
"350","16/12/2010",0.742,0.246
"351","17/12/2010",0.742,0.66
"352","18/12/2010",0.77,0.66
"353","19/12/2010",0.797,0.66
"354","20/12/2010",0.77,0.632
"355","21/12/2010",0.77,0.55
"356","22/12/2010",0.962,0.687
"357","23/12/2010",0.934,0.715
"358","24/12/2010",0.77,0.55
"359","25/12/2010",0.632,0.273
"360","26/12/2010",0.495,0.19
"361","27/12/2010",0.522,0.467
"362","28/12/2010",0.522,0.467
"363","29/12/2010",0.522,0.467
"364","30/12/2010",0.55,0.467
"365","31/12/2010",0.522,0.439
