"","Date","Max","Min"
"218","06/08/2009",20.555,16.915
"219","07/08/2009",18.699,17.272
"220","08/08/2009",18.794,16.63
"221","09/08/2009",16.963,15.724
"222","10/08/2009",18.033,14.888
"223","11/08/2009",19.175,14.936
"224","12/08/2009",20.126,15.963
"225","13/08/2009",21.294,16.582
"226","14/08/2009",20.341,17.724
"227","15/08/2009",20.293,17.225
"228","16/08/2009",19.127,17.772
"229","17/08/2009",20.484,16.654
"230","18/08/2009",20.174,17.344
"231","19/08/2009",20.793,16.963
"232","20/08/2009",21.008,16.868
"233","21/08/2009",22.106,18.224
"234","22/08/2009",22.058,18.224
"235","23/08/2009",21.246,18.105
"236","24/08/2009",19.77,18.01
"237","25/08/2009",18.271,17.344
"238","26/08/2009",18.771,16.201
"239","27/08/2009",19.793,16.201
"240","28/08/2009",18.675,17.177
"241","29/08/2009",19.627,16.058
"242","30/08/2009",19.603,15.7
"243","31/08/2009",18.152,15.485
"244","01/09/2009",17.201,16.153
"245","02/09/2009",16.868,15.867
"246","03/09/2009",17.439,14.84
"247","04/09/2009",15.318,13.642
"248","05/09/2009",16.249,12.654
"249","06/09/2009",16.487,12.534
"250","07/09/2009",16.225,13.738
"251","08/09/2009",17.463,13.906
"252","09/09/2009",16.939,14.505
"253","10/09/2009",17.653,14.026
"254","11/09/2009",16.534,13.882
"255","12/09/2009",16.296,14.122
"256","13/09/2009",15.103,13.978
"257","14/09/2009",14.146,11.394
"258","15/09/2009",11.321,10.026
"259","16/09/2009",10.663,9.583
"260","17/09/2009",10.614,9.46
"261","18/09/2009",10.124,8.195
"262","19/09/2009",8.344,7.72
"263","20/09/2009",7.92,7.368
"264","21/09/2009",7.619,7.015
"265","22/09/2009",9.657,7.142
"266","23/09/2009",10.858,8.095
"267","24/09/2009",12.799,8.99
"268","25/09/2009",11.175,10.051
"269","26/09/2009",11.807,9.608
"270","27/09/2009",12.34,10.001
"271","28/09/2009",11.929,10.075
"272","29/09/2009",13.546,10.001
"273","30/09/2009",12.558,11.151
"274","01/10/2009",11.467,10.663
"275","02/10/2009",10.614,9.558
"276","03/10/2009",10.59,8.568
"277","04/10/2009",12.799,8.668
"278","05/10/2009",12.025,9.262
"279","06/10/2009",12.122,10.001
"280","07/10/2009",11.175,10.492
"281","08/10/2009",10.761,10.247
"282","09/10/2009",10.785,9.41
"283","10/10/2009",10.418,9.509
"284","11/10/2009",9.534,9.064
"285","12/10/2009",9.312,8.12
"286","13/10/2009",8.095,6.56
"287","14/10/2009",7.368,6
"288","15/10/2009",6.99,4.35
"289","16/10/2009",4.532,2.61
"290","17/10/2009",4.22,2.262
"291","18/10/2009",4.089,2.021
"292","19/10/2009",3.591,2.316
"293","20/10/2009",3.958,3.063
"294","21/10/2009",4.792,3.564
"295","22/10/2009",4.376,2.903
"296","23/10/2009",4.61,3.327
"297","24/10/2009",5.565,4.584
"298","25/10/2009",5.949,5.308
"299","26/10/2009",5.77,5.205
"300","27/10/2009",5.514,4.869
"301","28/10/2009",5.642,4.947
"302","29/10/2009",5.975,5.154
"303","30/10/2009",6.281,5.205
"304","31/10/2009",6.611,5.565
"305","01/11/2009",6.813,5.693
"306","02/11/2009",6.636,4.999
"307","03/11/2009",5.539,4.61
"308","04/11/2009",5.179,3.433
"309","05/11/2009",3.801,1.94
"310","06/11/2009",3.406,2.637
"311","07/11/2009",3.906,2.584
"312","08/11/2009",3.591,0.687
"313","09/11/2009",1.507,0.467
"314","10/11/2009",2.316,0.632
"315","11/11/2009",3.564,2.047
"316","12/11/2009",3.67,2.155
"317","13/11/2009",2.557,1.724
"318","14/11/2009",2.77,2.021
"319","15/11/2009",3.801,2.37
"320","16/11/2009",3.854,3.459
"321","17/11/2009",4.011,3.327
"322","18/11/2009",4.22,3.142
"323","19/11/2009",4.063,3.459
"324","20/11/2009",3.906,2.903
"325","21/11/2009",3.538,2.77
"326","22/11/2009",3.538,2.584
"327","23/11/2009",3.195,2.209
"328","24/11/2009",2.77,1.453
"329","25/11/2009",2.074,1.126
"330","26/11/2009",2.37,1.67
"331","27/11/2009",2.423,1.561
"332","28/11/2009",1.886,0.962
"333","29/11/2009",1.18,0.797
"334","30/11/2009",1.262,0.467
"335","01/12/2009",0.852,0.301
"336","02/12/2009",0.605,0.273
"337","03/12/2009",0.632,0.356
"338","04/12/2009",0.495,0.19
"339","05/12/2009",0.522,0.356
"340","06/12/2009",0.715,0.329
"341","07/12/2009",0.989,0.522
"342","08/12/2009",1.153,0.88
"343","09/12/2009",1.099,0.797
"344","10/12/2009",1.017,0.77
"345","11/12/2009",1.017,0.66
"346","12/12/2009",0.989,0.797
"347","13/12/2009",1.017,0.797
"348","14/12/2009",1.044,0.825
"349","15/12/2009",1.153,0.825
"350","16/12/2009",1.071,0.852
"351","17/12/2009",1.18,0.88
"352","18/12/2009",1.208,0.825
"353","19/12/2009",1.071,0.797
"354","20/12/2009",1.071,0.88
"355","21/12/2009",1.071,0.742
"356","22/12/2009",0.907,0.632
"357","23/12/2009",0.715,0.577
"358","24/12/2009",1.126,0.439
"359","25/12/2009",1.289,1.044
"360","26/12/2009",1.153,0.989
"361","27/12/2009",1.099,0.825
"362","28/12/2009",0.934,0.715
"363","29/12/2009",1.615,0.742
"364","30/12/2009",2.128,1.534
"365","31/12/2009",1.94,1.48
