"","Date","Max","Min"
"1","11/08/2015",28.717,13.04
"2","12/08/2015",19.508,13.882
"3","13/08/2015",16.511,14.314
"4","14/08/2015",14.649,12.944
"5","15/08/2015",13.449,12.025
"6","16/08/2015",14.026,10.834
"7","17/08/2015",13.233,11.734
"8","18/08/2015",12.364,11.321
"9","19/08/2015",13.858,10.075
"10","20/08/2015",14.505,10.614
"11","21/08/2015",15.986,11.637
"12","22/08/2015",14.002,12.968
"13","23/08/2015",13.257,12.025
"14","24/08/2015",12.534,10.956
"15","25/08/2015",14.649,10.296
"16","26/08/2015",14.122,11.492
"17","27/08/2015",14.457,12.751
"18","28/08/2015",18.58,13.281
"19","29/08/2015",18.485,14.074
"20","30/08/2015",18.319,14.649
"21","31/08/2015",17.605,14.768
"22","01/09/2015",15.342,14.242
"23","02/09/2015",15.294,13.137
"24","03/09/2015",14.074,12.001
"25","04/09/2015",11.929,10.443
"26","05/09/2015",11.492,9.312
"27","06/09/2015",12.389,8.817
"28","07/09/2015",12.292,9.064
"29","08/09/2015",12.968,9.41
"30","09/09/2015",14.242,9.682
"31","10/09/2015",12.292,10.956
"32","11/09/2015",12.34,10.222
"33","12/09/2015",11.127,6.56
"34","13/09/2015",7.293,6.179
"35","14/09/2015",8.717,6.23
"36","15/09/2015",6.965,6.255
"37","16/09/2015",7.393,6.712
"38","17/09/2015",7.318,5.975
"39","18/09/2015",7.645,5.462
"40","19/09/2015",8.568,5.821
"41","20/09/2015",8.344,6.051
"42","21/09/2015",8.444,6.051
"43","22/09/2015",9.485,6.484
"44","23/09/2015",7.695,6.94
"45","24/09/2015",7.72,6.128
"46","25/09/2015",8.519,6.636
"47","26/09/2015",10.173,7.167
"48","27/09/2015",9.903,7.066
"49","28/09/2015",9.558,7.695
"50","29/09/2015",9.928,7.645
"51","30/09/2015",10.222,7.745
"52","01/10/2015",10.247,7.82
"53","02/10/2015",8.693,7.192
"54","03/10/2015",7.92,6.433
"55","04/10/2015",6.889,5.898
"56","05/10/2015",8.344,6.94
"57","06/10/2015",8.444,7.87
"58","07/10/2015",7.87,7.192
"59","08/10/2015",7.695,6.763
"60","09/10/2015",7.67,5.796
"61","10/10/2015",7.293,5.693
"62","11/10/2015",7.217,5.949
"63","12/10/2015",7.594,6.56
"64","13/10/2015",7.318,5.872
"65","14/10/2015",5.847,4.947
"66","15/10/2015",5.462,4.246
"67","16/10/2015",5.154,3.827
"68","17/10/2015",5.205,3.696
"69","18/10/2015",6.23,5.205
"70","19/10/2015",6.535,5.668
"71","20/10/2015",6.306,5.591
"72","21/10/2015",5.539,3.274
"73","22/10/2015",3.274,2.477
"74","23/10/2015",4.454,2.797
"75","24/10/2015",5.488,4.168
"76","25/10/2015",7.142,5.05
"77","26/10/2015",6.763,5.462
"78","27/10/2015",6.281,5.924
"79","28/10/2015",5.872,4.584
"80","29/10/2015",5.462,4.48
"81","30/10/2015",6.611,4.999
"82","31/10/2015",6.687,5.668
"83","01/11/2015",6.661,5.821
"84","02/11/2015",5.77,5.154
"85","03/11/2015",5.205,4.584
"86","04/11/2015",5.36,4.428
"87","05/11/2015",5.36,4.48
"88","06/11/2015",5.668,4.921
"89","07/11/2015",5.821,5.308
"90","08/11/2015",6.077,5.488
"91","09/11/2015",5.975,5.385
"92","10/11/2015",5.308,4.74
"93","11/11/2015",4.714,4.22
"94","12/11/2015",4.22,3.617
"95","13/11/2015",3.88,3.354
"96","14/11/2015",3.854,3.459
"97","15/11/2015",3.327,2.503
"98","16/11/2015",2.69,1.425
"99","17/11/2015",1.615,0.715
"100","18/11/2015",2.047,1.235
"101","19/11/2015",2.744,1.94
"102","20/11/2015",2.903,1.615
"103","21/11/2015",3.036,0.024
"104","22/11/2015",0.273,0.079
"105","23/11/2015",0.135,-0.032
"106","24/11/2015",0.135,0.051
"107","25/11/2015",0.467,0.024
"108","26/11/2015",2.236,0.19
"109","27/11/2015",0.522,0.246
"110","28/11/2015",0.495,0.356
"111","29/11/2015",0.356,0.301
"112","30/11/2015",0.329,0.246
"113","01/12/2015",0.301,0.218
"114","02/12/2015",0.246,0.19
"115","03/12/2015",0.19,0.163
"116","04/12/2015",0.19,0.163
"117","05/12/2015",0.19,0.163
"118","06/12/2015",0.19,0.135
"119","07/12/2015",0.19,0.135
"120","08/12/2015",0.19,0.135
"121","09/12/2015",0.163,0.079
"122","10/12/2015",0.19,0.135
"123","11/12/2015",0.19,0.135
"124","12/12/2015",0.19,0.135
"125","13/12/2015",0.218,0.163
"126","14/12/2015",0.218,0.135
"127","15/12/2015",0.273,0.163
"128","16/12/2015",0.273,0.218
"129","17/12/2015",0.301,0.246
"130","18/12/2015",0.412,0.246
"131","19/12/2015",0.632,0.356
