Date,Temp
11/08/2015,19.865
11/08/2015,21.199
11/08/2015,23.617
11/08/2015,24.557
11/08/2015,28.295
11/08/2015,28.717
11/08/2015,14.194
11/08/2015,13.305
11/08/2015,13.305
11/08/2015,13.04
11/08/2015,13.473
11/08/2015,13.305
11/08/2015,13.906
11/08/2015,15.079
11/08/2015,14.984
11/08/2015,15.127
11/08/2015,15.199
11/08/2015,15.915
11/08/2015,15.175
11/08/2015,16.082
11/08/2015,16.606
11/08/2015,16.034
11/08/2015,15.939
11/08/2015,15.843
11/08/2015,16.058
11/08/2015,15.414
11/08/2015,15.366
11/08/2015,15.318
11/08/2015,15.247
11/08/2015,15.247
11/08/2015,15.247
11/08/2015,15.079
11/08/2015,14.433
12/08/2015,14.242
12/08/2015,14.96
12/08/2015,14.912
12/08/2015,14.816
12/08/2015,14.673
12/08/2015,14.625
12/08/2015,14.529
12/08/2015,14.457
12/08/2015,14.385
12/08/2015,14.337
12/08/2015,14.242
12/08/2015,14.146
12/08/2015,14.026
12/08/2015,13.93
12/08/2015,13.906
12/08/2015,13.882
12/08/2015,13.882
12/08/2015,14.337
12/08/2015,14.673
12/08/2015,15.055
12/08/2015,15.39
12/08/2015,15.247
12/08/2015,15.748
12/08/2015,15.986
12/08/2015,16.225
12/08/2015,15.629
12/08/2015,17.249
12/08/2015,15.939
12/08/2015,16.844
12/08/2015,16.868
12/08/2015,16.463
12/08/2015,17.843
12/08/2015,19.27
12/08/2015,19.294
12/08/2015,19.508
12/08/2015,19.318
12/08/2015,18.39
12/08/2015,18.295
12/08/2015,18.176
12/08/2015,18.057
12/08/2015,17.915
12/08/2015,17.534
12/08/2015,17.153
12/08/2015,16.939
12/08/2015,16.987
12/08/2015,16.915
12/08/2015,16.82
12/08/2015,16.582
13/08/2015,16.511
13/08/2015,16.415
13/08/2015,16.249
13/08/2015,16.106
13/08/2015,15.986
13/08/2015,15.891
13/08/2015,15.724
13/08/2015,15.7
13/08/2015,15.629
13/08/2015,15.533
13/08/2015,15.103
13/08/2015,14.864
13/08/2015,14.721
13/08/2015,14.649
13/08/2015,14.529
13/08/2015,14.409
13/08/2015,14.385
13/08/2015,14.433
13/08/2015,14.433
13/08/2015,14.457
13/08/2015,14.625
13/08/2015,14.314
13/08/2015,14.314
13/08/2015,14.601
13/08/2015,14.673
13/08/2015,14.745
13/08/2015,14.625
13/08/2015,14.553
13/08/2015,15.008
13/08/2015,14.96
13/08/2015,15.27
13/08/2015,15.676
13/08/2015,16.106
13/08/2015,16.034
13/08/2015,15.939
13/08/2015,16.01
13/08/2015,15.843
13/08/2015,15.605
13/08/2015,15.533
13/08/2015,15.461
13/08/2015,15.414
13/08/2015,15.342
13/08/2015,15.27
13/08/2015,15.127
13/08/2015,15.055
13/08/2015,14.96
13/08/2015,14.864
13/08/2015,14.721
14/08/2015,14.649
14/08/2015,14.601
14/08/2015,14.481
14/08/2015,14.385
14/08/2015,14.266
14/08/2015,14.194
14/08/2015,14.098
14/08/2015,14.026
14/08/2015,13.978
14/08/2015,13.858
14/08/2015,13.81
14/08/2015,13.738
14/08/2015,13.69
14/08/2015,13.618
14/08/2015,13.546
14/08/2015,13.473
14/08/2015,13.425
14/08/2015,13.425
14/08/2015,13.353
14/08/2015,13.353
14/08/2015,13.353
14/08/2015,13.353
14/08/2015,13.473
14/08/2015,13.449
14/08/2015,13.594
14/08/2015,13.762
14/08/2015,13.786
14/08/2015,13.954
14/08/2015,14.002
14/08/2015,14.17
14/08/2015,14.337
14/08/2015,14.505
14/08/2015,14.409
14/08/2015,14.314
14/08/2015,14.002
14/08/2015,14.002
14/08/2015,13.93
14/08/2015,13.882
14/08/2015,13.834
14/08/2015,13.738
14/08/2015,13.618
14/08/2015,13.497
14/08/2015,13.329
14/08/2015,13.257
14/08/2015,13.185
14/08/2015,13.112
14/08/2015,12.992
14/08/2015,12.944
15/08/2015,12.847
15/08/2015,12.799
15/08/2015,12.751
15/08/2015,12.727
15/08/2015,12.63
15/08/2015,12.606
15/08/2015,12.582
15/08/2015,12.509
15/08/2015,12.461
15/08/2015,12.413
15/08/2015,12.364
15/08/2015,12.316
15/08/2015,12.268
15/08/2015,12.195
15/08/2015,12.122
15/08/2015,12.074
