Date,Temp
21/07/2013,21.533
21/07/2013,21.056
21/07/2013,21.008
21/07/2013,21.056
22/07/2013,21.103
22/07/2013,21.103
22/07/2013,21.079
22/07/2013,20.984
22/07/2013,20.889
22/07/2013,20.817
22/07/2013,20.746
22/07/2013,20.674
22/07/2013,20.627
22/07/2013,20.507
22/07/2013,20.436
22/07/2013,20.436
22/07/2013,20.436
22/07/2013,20.484
22/07/2013,20.555
22/07/2013,20.65
22/07/2013,20.484
22/07/2013,20.507
22/07/2013,22.992
22/07/2013,23.208
22/07/2013,25.89
22/07/2013,27.038
22/07/2013,25.793
22/07/2013,21.127
22/07/2013,20.77
22/07/2013,13.112
22/07/2013,13.81
22/07/2013,14.481
22/07/2013,14.194
22/07/2013,15.199
22/07/2013,16.01
22/07/2013,16.201
22/07/2013,15.366
22/07/2013,15.891
22/07/2013,15.533
22/07/2013,16.415
22/07/2013,16.987
22/07/2013,17.225
22/07/2013,16.32
22/07/2013,16.034
22/07/2013,16.558
22/07/2013,15.652
22/07/2013,15.963
22/07/2013,15.629
22/07/2013,15.676
22/07/2013,15.581
22/07/2013,15.438
22/07/2013,15.294
23/07/2013,15.127
23/07/2013,14.936
23/07/2013,14.864
23/07/2013,14.792
23/07/2013,14.745
23/07/2013,14.697
23/07/2013,14.577
23/07/2013,14.481
23/07/2013,14.457
23/07/2013,14.409
23/07/2013,14.337
23/07/2013,14.266
23/07/2013,14.098
23/07/2013,13.978
23/07/2013,13.978
23/07/2013,13.906
23/07/2013,13.738
23/07/2013,13.618
23/07/2013,13.594
23/07/2013,13.738
23/07/2013,13.642
23/07/2013,13.882
23/07/2013,13.858
23/07/2013,14.05
23/07/2013,14.218
23/07/2013,14.721
23/07/2013,14.792
23/07/2013,15.008
23/07/2013,15.151
23/07/2013,15.438
23/07/2013,15.485
23/07/2013,16.225
23/07/2013,16.463
23/07/2013,17.201
23/07/2013,17.034
23/07/2013,16.987
23/07/2013,16.987
23/07/2013,17.153
23/07/2013,17.153
23/07/2013,17.177
23/07/2013,16.868
23/07/2013,16.892
23/07/2013,17.034
23/07/2013,16.868
23/07/2013,16.701
23/07/2013,16.368
23/07/2013,15.891
23/07/2013,15.915
24/07/2013,15.819
24/07/2013,15.772
24/07/2013,15.7
24/07/2013,15.438
24/07/2013,15.342
24/07/2013,15.199
24/07/2013,15.079
24/07/2013,14.96
24/07/2013,14.864
24/07/2013,14.697
24/07/2013,14.553
24/07/2013,14.433
24/07/2013,14.361
24/07/2013,14.218
24/07/2013,14.17
24/07/2013,14.098
24/07/2013,14.026
24/07/2013,14.002
24/07/2013,13.954
24/07/2013,14.002
24/07/2013,14.242
24/07/2013,14.17
24/07/2013,14.337
24/07/2013,14.697
24/07/2013,14.768
24/07/2013,15.39
24/07/2013,15.724
24/07/2013,15.915
24/07/2013,16.487
24/07/2013,16.868
24/07/2013,17.082
24/07/2013,17.486
24/07/2013,17.51
24/07/2013,17.153
24/07/2013,17.51
24/07/2013,17.629
24/07/2013,17.748
24/07/2013,17.677
24/07/2013,17.629
24/07/2013,17.51
24/07/2013,17.249
24/07/2013,17.106
24/07/2013,17.058
24/07/2013,16.892
24/07/2013,16.749
24/07/2013,16.606
24/07/2013,16.439
24/07/2013,16.32
25/07/2013,16.177
25/07/2013,16.058
25/07/2013,15.963
25/07/2013,15.843
25/07/2013,15.724
25/07/2013,15.629
25/07/2013,15.485
25/07/2013,15.414
25/07/2013,15.27
25/07/2013,15.175
25/07/2013,15.103
25/07/2013,14.984
25/07/2013,14.912
25/07/2013,14.84
25/07/2013,14.721
25/07/2013,14.673
25/07/2013,14.601
25/07/2013,14.553
25/07/2013,14.505
25/07/2013,14.577
25/07/2013,14.697
25/07/2013,14.745
25/07/2013,14.936
25/07/2013,15.175
25/07/2013,15.485
25/07/2013,15.939
25/07/2013,16.129
25/07/2013,17.344
25/07/2013,17.843
25/07/2013,17.582
25/07/2013,17.296
25/07/2013,17.13
25/07/2013,17.415
25/07/2013,18.033
25/07/2013,17.772
25/07/2013,18.366
25/07/2013,18.2
25/07/2013,18.271
25/07/2013,18.105
25/07/2013,18.247
25/07/2013,18.152
25/07/2013,18.081
25/07/2013,17.938
25/07/2013,17.796
25/07/2013,17.701
25/07/2013,17.582
25/07/2013,17.415
25/07/2013,17.296
26/07/2013,17.153
26/07/2013,17.034
26/07/2013,16.915
26/07/2013,16.796
26/07/2013,16.701
26/07/2013,16.534
26/07/2013,16.463
26/07/2013,16.32
26/07/2013,16.201
26/07/2013,16.058
26/07/2013,15.939
26/07/2013,15.772
26/07/2013,15.652
26/07/2013,15.605
26/07/2013,15.509
26/07/2013,15.39
26/07/2013,15.294
26/07/2013,15.223
26/07/2013,15.151
26/07/2013,15.27
26/07/2013,15.39
26/07/2013,15.533
26/07/2013,15.724
26/07/2013,15.772
26/07/2013,15.796
26/07/2013,16.129
26/07/2013,16.463
26/07/2013,17.249
26/07/2013,16.439
26/07/2013,16.654
26/07/2013,17.629
26/07/2013,18.081
26/07/2013,17.344
26/07/2013,18.105
26/07/2013,18.557
26/07/2013,18.771
26/07/2013,18.985
26/07/2013,18.985
26/07/2013,18.794
26/07/2013,18.675
26/07/2013,18.438
26/07/2013,18.343
26/07/2013,18.224
26/07/2013,17.986
26/07/2013,17.915
26/07/2013,17.772
26/07/2013,17.605
26/07/2013,17.391
27/07/2013,17.249
27/07/2013,17.153
27/07/2013,17.034
27/07/2013,16.82
27/07/2013,16.749
27/07/2013,16.582
27/07/2013,16.511
27/07/2013,16.439
27/07/2013,16.153
27/07/2013,15.915
27/07/2013,15.796
27/07/2013,15.629
27/07/2013,15.605
27/07/2013,15.557
27/07/2013,15.461
27/07/2013,15.318
27/07/2013,15.247
27/07/2013,15.294
27/07/2013,15.318
27/07/2013,15.485
27/07/2013,15.557
27/07/2013,15.605
27/07/2013,15.7
27/07/2013,15.915
27/07/2013,16.487
27/07/2013,16.915
27/07/2013,16.868
27/07/2013,17.106
27/07/2013,17.082
27/07/2013,17.13
27/07/2013,17.439
27/07/2013,17.249
27/07/2013,17.32
27/07/2013,17.391
27/07/2013,17.486
27/07/2013,17.391
27/07/2013,17.415
27/07/2013,17.13
27/07/2013,17.011
27/07/2013,16.844
27/07/2013,16.654
27/07/2013,16.63
27/07/2013,16.439
27/07/2013,16.534
27/07/2013,16.415
27/07/2013,16.32
27/07/2013,16.272
27/07/2013,16.058
28/07/2013,15.986
28/07/2013,15.963
28/07/2013,15.963
28/07/2013,15.891
28/07/2013,15.796
28/07/2013,15.748
28/07/2013,15.748
28/07/2013,15.652
28/07/2013,15.581
28/07/2013,15.509
28/07/2013,15.461
28/07/2013,15.366
28/07/2013,15.342
28/07/2013,15.318
28/07/2013,15.223
28/07/2013,15.127
28/07/2013,15.127
28/07/2013,14.96
28/07/2013,14.864
28/07/2013,14.912
28/07/2013,14.96
28/07/2013,15.079
28/07/2013,15.151
28/07/2013,15.27
28/07/2013,15.39
28/07/2013,15.7
28/07/2013,15.748
28/07/2013,16.01
28/07/2013,16.249
28/07/2013,16.201
28/07/2013,16.725
28/07/2013,16.534
28/07/2013,16.582
28/07/2013,16.868
28/07/2013,16.868
28/07/2013,16.773
28/07/2013,16.749
28/07/2013,16.725
28/07/2013,16.677
28/07/2013,16.558
28/07/2013,16.415
28/07/2013,16.415
28/07/2013,16.32
28/07/2013,16.272
28/07/2013,16.129
28/07/2013,15.986
28/07/2013,15.843
28/07/2013,15.772
29/07/2013,15.629
29/07/2013,15.557
29/07/2013,15.39
29/07/2013,15.438
29/07/2013,15.342
29/07/2013,15.199
29/07/2013,15.079
29/07/2013,14.936
29/07/2013,14.864
29/07/2013,14.84
29/07/2013,14.768
29/07/2013,14.673
29/07/2013,14.577
29/07/2013,14.529
29/07/2013,14.409
29/07/2013,14.361
29/07/2013,14.266
29/07/2013,14.218
29/07/2013,14.17
29/07/2013,14.266
29/07/2013,14.385
29/07/2013,14.433
29/07/2013,14.457
29/07/2013,14.529
29/07/2013,14.625
29/07/2013,14.697
29/07/2013,14.888
29/07/2013,15.151
29/07/2013,15.629
29/07/2013,15.652
29/07/2013,16.534
29/07/2013,16.368
29/07/2013,16.63
29/07/2013,16.892
29/07/2013,17.415
29/07/2013,17.177
29/07/2013,17.439
29/07/2013,17.249
29/07/2013,17.249
29/07/2013,17.249
29/07/2013,17.177
29/07/2013,17.034
29/07/2013,16.868
29/07/2013,16.725
29/07/2013,16.558
29/07/2013,16.344
29/07/2013,16.129
29/07/2013,15.915
30/07/2013,15.748
30/07/2013,15.581
30/07/2013,15.39
30/07/2013,15.318
30/07/2013,15.294
30/07/2013,15.175
30/07/2013,15.008
30/07/2013,14.912
30/07/2013,14.888
30/07/2013,14.768
30/07/2013,14.697
30/07/2013,14.577
30/07/2013,14.529
30/07/2013,14.433
30/07/2013,14.337
30/07/2013,14.29
30/07/2013,14.194
30/07/2013,14.122
30/07/2013,14.002
30/07/2013,14.146
30/07/2013,14.314
30/07/2013,14.505
30/07/2013,14.84
30/07/2013,15.414
30/07/2013,15.772
30/07/2013,16.487
30/07/2013,16.129
30/07/2013,16.439
30/07/2013,16.511
30/07/2013,16.915
30/07/2013,17.082
30/07/2013,18.01
30/07/2013,17.534
30/07/2013,17.891
30/07/2013,18.58
30/07/2013,18.39
30/07/2013,18.509
30/07/2013,18.961
30/07/2013,18.889
30/07/2013,18.723
30/07/2013,18.842
30/07/2013,18.533
30/07/2013,18.438
30/07/2013,18.152
30/07/2013,17.867
30/07/2013,17.629
30/07/2013,17.32
30/07/2013,17.153
31/07/2013,16.963
31/07/2013,16.773
31/07/2013,16.63
31/07/2013,16.487
31/07/2013,16.368
31/07/2013,16.225
31/07/2013,16.106
31/07/2013,16.01
31/07/2013,15.819
31/07/2013,15.676
31/07/2013,15.557
31/07/2013,15.438
31/07/2013,15.342
31/07/2013,15.247
31/07/2013,15.175
31/07/2013,15.103
31/07/2013,15.031
31/07/2013,14.912
31/07/2013,14.864
31/07/2013,15.055
31/07/2013,15.103
31/07/2013,15.151
31/07/2013,15.27
31/07/2013,15.461
31/07/2013,15.676
31/07/2013,15.891
31/07/2013,16.201
31/07/2013,16.606
31/07/2013,16.749
31/07/2013,17.391
31/07/2013,18.129
31/07/2013,17.915
31/07/2013,18.794
31/07/2013,18.699
31/07/2013,18.343
31/07/2013,19.341
31/07/2013,19.579
31/07/2013,19.888
31/07/2013,19.627
31/07/2013,19.484
31/07/2013,19.199
31/07/2013,18.842
31/07/2013,18.699
31/07/2013,18.485
31/07/2013,18.295
31/07/2013,18.129
31/07/2013,18.01
31/07/2013,17.867
01/08/2013,17.796
01/08/2013,17.605
01/08/2013,17.463
01/08/2013,17.296
01/08/2013,17.177
01/08/2013,17.011
01/08/2013,16.844
01/08/2013,16.773
01/08/2013,16.725
01/08/2013,16.677
01/08/2013,16.558
01/08/2013,16.463
01/08/2013,16.344
01/08/2013,16.201
01/08/2013,16.106
01/08/2013,16.082
01/08/2013,16.01
01/08/2013,15.891
01/08/2013,15.796
01/08/2013,15.891
01/08/2013,15.939
01/08/2013,16.106
01/08/2013,16.177
01/08/2013,16.225
01/08/2013,16.463
01/08/2013,16.844
01/08/2013,16.939
01/08/2013,17.272
01/08/2013,17.867
01/08/2013,18.129
01/08/2013,18.509
01/08/2013,18.794
01/08/2013,19.127
01/08/2013,19.722
01/08/2013,19.413
01/08/2013,19.484
01/08/2013,19.579
01/08/2013,19.817
01/08/2013,19.77
01/08/2013,19.674
01/08/2013,19.484
01/08/2013,19.318
01/08/2013,19.175
01/08/2013,19.008
01/08/2013,18.889
01/08/2013,18.699
01/08/2013,18.485
01/08/2013,18.39
02/08/2013,18.247
02/08/2013,18.033
02/08/2013,17.843
02/08/2013,17.772
02/08/2013,17.653
02/08/2013,17.51
02/08/2013,17.486
02/08/2013,17.391
02/08/2013,17.249
02/08/2013,17.153
02/08/2013,17.058
02/08/2013,16.915
02/08/2013,16.844
02/08/2013,16.773
02/08/2013,16.606
02/08/2013,16.534
02/08/2013,16.463
02/08/2013,16.368
02/08/2013,16.296
02/08/2013,16.415
02/08/2013,16.582
02/08/2013,16.582
02/08/2013,16.82
02/08/2013,16.987
02/08/2013,17.225
02/08/2013,17.51
02/08/2013,17.724
02/08/2013,18.2
02/08/2013,18.533
02/08/2013,18.771
02/08/2013,19.08
02/08/2013,19.413
