"","Date","Max","Min"
"101","10/04/2008",0.079,-0.004
"102","11/04/2008",0.051,0.024
"103","12/04/2008",0.079,0.051
"104","13/04/2008",0.079,0.079
"105","14/04/2008",0.079,0.079
"106","15/04/2008",0.079,0.079
"107","16/04/2008",0.107,0.051
"108","17/04/2008",0.079,0.024
"109","18/04/2008",0.079,0.024
"110","19/04/2008",0.079,0.051
"111","20/04/2008",0.051,0.024
"112","21/04/2008",0.079,0.051
"113","22/04/2008",0.051,0.024
"114","23/04/2008",0.079,0.051
"115","24/04/2008",0.079,0.024
"116","25/04/2008",0.079,0.024
"117","26/04/2008",0.079,0.051
"118","27/04/2008",0.079,0.024
"119","28/04/2008",0.079,0.024
"120","29/04/2008",0.079,0.024
"121","30/04/2008",0.107,0.024
"122","01/05/2008",0.135,0.024
"123","02/05/2008",0.107,0.024
"124","03/05/2008",0.079,0.024
"125","04/05/2008",0.079,0.024
"126","05/05/2008",0.135,0.051
"127","06/05/2008",0.135,0.079
"128","07/05/2008",0.19,0.107
"129","08/05/2008",0.467,0.135
"130","09/05/2008",0.632,0.356
"131","10/05/2008",0.742,0.439
"132","11/05/2008",1.534,0.687
"133","12/05/2008",2.823,1.18
"134","13/05/2008",3.906,2.074
"135","14/05/2008",3.195,1.94
"136","15/05/2008",3.274,1.453
"137","16/05/2008",3.116,2.101
"138","17/05/2008",4.272,2.289
"139","18/05/2008",4.376,2.074
"140","19/05/2008",3.036,2.423
"141","20/05/2008",3.827,2.45
"142","21/05/2008",4.947,2.209
"143","22/05/2008",4.61,3.274
"144","23/05/2008",4.063,3.67
"145","24/05/2008",4.532,3.749
"146","25/05/2008",4.037,3.643
"147","26/05/2008",4.947,3.327
"148","27/05/2008",4.272,3.775
"149","28/05/2008",5.205,3.906
"150","29/05/2008",5.514,3.985
"151","30/05/2008",5.821,4.168
"152","31/05/2008",5.565,5.076
"153","01/06/2008",6.051,4.584
"154","02/06/2008",6.179,5.411
"155","03/06/2008",6.102,5.385
"156","04/06/2008",8.841,5.128
"157","05/06/2008",7.77,6.357
"158","06/06/2008",6.382,5.975
"159","07/06/2008",6.102,5.642
"160","08/06/2008",6.99,5.102
"161","09/06/2008",6.965,5.693
"162","10/06/2008",7.142,6.026
"163","11/06/2008",6.636,6.281
"164","12/06/2008",6.382,6.153
"165","13/06/2008",7.619,6.077
"166","14/06/2008",9.731,6.23
"167","15/06/2008",7.645,6.99
"168","16/06/2008",8.12,7.091
"169","17/06/2008",7.72,7.192
"170","18/06/2008",8.941,6.535
"171","19/06/2008",10.149,8.045
"172","20/06/2008",11.321,9.386
"173","21/06/2008",12.92,10.687
"174","22/06/2008",15.031,12.364
"175","23/06/2008",15.151,13.594
"176","24/06/2008",15.772,13.978
"177","25/06/2008",17.082,14.05
"178","26/06/2008",16.249,14.194
"179","27/06/2008",16.915,14.84
"180","28/06/2008",16.915,14.17
"181","29/06/2008",17.058,14.792
"182","30/06/2008",17.605,15.27
"183","01/07/2008",17.011,15.175
"184","12/08/2008",17.653,16.749
"185","13/08/2008",17.439,15.939
"186","14/08/2008",16.225,14.816
"187","15/08/2008",15.963,14.721
"188","16/08/2008",15.533,13.666
"189","17/08/2008",15.318,13.329
"190","18/08/2008",15.557,12.654
"191","19/08/2008",15.652,14.002
"192","20/08/2008",15.891,13.786
"193","21/08/2008",15.843,13.834
"194","26/08/2008",16.63,15.867
"195","27/08/2008",16.677,15.39
"196","28/08/2008",16.677,15.294
"197","29/08/2008",16.677,15.175
"198","30/08/2008",16.773,15.438
"199","31/08/2008",16.701,15.7
"200","01/09/2008",16.606,15.605
"201","02/09/2008",16.32,14.84
"202","03/09/2008",16.344,14.361
"203","04/09/2008",15.605,14.146
"204","05/09/2008",15.438,13.329
"205","06/09/2008",14.768,13.882
"206","07/09/2008",14.768,13.618
"207","08/09/2008",14.314,12.461
"208","09/09/2008",14.242,13.04
"209","10/09/2008",15.438,13.137
"210","11/09/2008",14.816,13.858
"211","12/09/2008",13.882,13.088
"212","13/09/2008",13.329,12.534
"213","14/09/2008",12.944,12.098
"214","15/09/2008",12.992,11.807
"215","16/09/2008",13.137,11.637
"216","17/09/2008",12.896,11.2
"217","18/09/2008",12.678,11.54
"218","19/09/2008",13.762,12.025
"219","20/09/2008",13.882,11.977
"220","21/09/2008",13.329,11.346
"221","22/09/2008",13.449,12.171
"222","23/09/2008",12.558,11.953
"223","24/09/2008",13.377,11.856
"224","25/09/2008",13.329,11.637
"225","26/09/2008",12.485,11.346
"226","27/09/2008",12.122,10.761
"227","28/09/2008",12.316,10.883
"228","29/09/2008",12.534,10.907
"229","30/09/2008",12.268,10.956
"230","01/10/2008",12.34,10.81
"231","02/10/2008",12.122,10.736
"232","03/10/2008",11.224,10.026
"233","04/10/2008",10.858,9.583
"234","05/10/2008",10.785,9.287
"235","06/10/2008",10.81,9.114
"236","07/10/2008",9.952,8.668
"237","08/10/2008",9.756,9.262
"238","09/10/2008",9.706,8.817
"239","10/10/2008",10.051,8.817
"240","11/10/2008",9.977,9.139
"241","12/10/2008",9.756,8.916
"242","13/10/2008",10.124,9.336
"243","14/10/2008",11.005,9.485
"244","15/10/2008",10.345,9.386
"245","16/10/2008",10.247,9.386
"246","17/10/2008",10.516,9.534
"247","18/10/2008",10.149,9.583
"248","19/10/2008",10.075,9.04
"249","20/10/2008",9.879,8.965
"250","21/10/2008",9.657,9.312
"251","22/10/2008",9.312,8.22
"252","23/10/2008",8.817,7.795
"253","24/10/2008",9.089,7.72
"254","25/10/2008",8.99,7.695
"255","26/10/2008",9.188,7.494
"256","27/10/2008",8.568,7.368
"257","28/10/2008",7.845,6.94
"258","29/10/2008",7.091,6.153
"259","30/10/2008",6.611,5.334
"260","31/10/2008",6.128,5.205
"261","01/11/2008",5.898,4.973
"262","02/11/2008",5.514,4.48
"263","03/11/2008",4.61,3.775
"264","04/11/2008",5.642,3.958
"265","05/11/2008",5.05,3.749
"266","06/11/2008",4.792,3.301
"267","07/11/2008",4.532,3.696
"268","08/11/2008",4.973,3.564
"269","09/11/2008",5.257,3.433
"270","10/11/2008",5.205,3.538
"271","11/11/2008",4.74,3.67
"272","12/11/2008",4.35,3.512
"273","13/11/2008",3.854,2.877
"274","14/11/2008",3.591,2.717
"275","15/11/2008",3.827,2.53
"276","16/11/2008",3.195,2.744
"277","17/11/2008",3.801,2.717
"278","18/11/2008",2.823,1.697
"279","19/11/2008",2.53,1.967
"280","20/11/2008",2.584,1.67
"281","21/11/2008",2.557,1.724
"282","22/11/2008",2.477,1.94
"283","23/11/2008",2.047,1.126
"284","24/11/2008",1.724,0.329
"285","25/11/2008",0.852,0.301
"286","26/11/2008",0.66,0.246
"287","27/11/2008",0.742,0.495
"288","28/11/2008",0.742,0.495
"289","29/11/2008",0.605,0.329
"290","30/11/2008",0.412,0.301
"291","01/12/2008",0.329,0.246
"292","02/12/2008",0.356,0.19
"293","03/12/2008",0.246,0.19
"294","04/12/2008",0.246,0.135
"295","05/12/2008",0.19,0.135
"296","06/12/2008",0.19,0.107
"297","07/12/2008",0.135,0.107
"298","08/12/2008",0.273,0.163
"299","09/12/2008",0.301,0.19
"300","10/12/2008",0.246,0.163
"301","11/12/2008",0.19,0.107
"302","12/12/2008",0.163,0.107
"303","13/12/2008",0.19,0.107
"304","14/12/2008",0.19,0.135
"305","15/12/2008",0.19,0.079
"306","16/12/2008",0.107,0.051
"307","17/12/2008",0.107,0.024
"308","18/12/2008",0.107,0.024
"309","19/12/2008",0.079,0.024
"310","20/12/2008",0.051,0.024
"311","21/12/2008",0.024,0.024
"312","22/12/2008",0.024,0.024
"313","23/12/2008",0.024,0.024
"314","24/12/2008",0.024,0.024
"315","25/12/2008",0.079,0.024
"316","26/12/2008",0.024,0.024
"317","27/12/2008",0.024,0.024
"318","28/12/2008",0.024,0.024
"319","29/12/2008",0.024,0.024
"320","30/12/2008",0.024,0.024
"321","31/12/2008",0.024,0.024
