"","Date","Max","Min"
"1","11/08/2015",45.467,17.915
"2","12/08/2015",19.008,17.439
"3","13/08/2015",18.438,16.82
"4","14/08/2015",17.796,17.034
"5","15/08/2015",17.772,16.392
"6","16/08/2015",17.439,15.939
"7","17/08/2015",17.534,16.296
"8","18/08/2015",17.106,15.891
"9","19/08/2015",17.748,15.629
"10","20/08/2015",18.033,15.533
"11","21/08/2015",18.723,15.891
"12","22/08/2015",17.605,16.034
"13","23/08/2015",16.606,15.055
"14","24/08/2015",16.153,15.055
"15","25/08/2015",16.225,14.553
"16","26/08/2015",16.225,14.098
"17","27/08/2015",16.106,14.577
"18","28/08/2015",16.582,14.385
"19","29/08/2015",17.011,14.768
"20","30/08/2015",17.225,16.01
"21","31/08/2015",16.939,15.27
"22","01/09/2015",17.034,15.7
"23","02/09/2015",16.558,15.461
"24","03/09/2015",15.915,15.247
"25","04/09/2015",15.39,14.697
"26","05/09/2015",15.533,14.433
"27","06/09/2015",15.748,13.666
"28","07/09/2015",15.199,13.954
"29","08/09/2015",15.008,13.642
"30","09/09/2015",15.151,13.425
"31","10/09/2015",14.84,13.882
"32","11/09/2015",14.816,13.762
"33","12/09/2015",14.002,13.305
"34","13/09/2015",13.425,12.63
"35","14/09/2015",13.329,12.364
"36","15/09/2015",12.485,11.443
"37","16/09/2015",11.565,11.127
"38","17/09/2015",11.321,10.907
"39","18/09/2015",11.662,10.614
"40","19/09/2015",12.606,10.565
"41","20/09/2015",12.896,10.81
"42","21/09/2015",13.425,10.638
"43","22/09/2015",12.558,10.516
"44","23/09/2015",11.783,10.907
"45","24/09/2015",12.292,10.59
"46","25/09/2015",11.759,10.663
"47","26/09/2015",12.534,10.687
"48","27/09/2015",12.485,10.614
"49","28/09/2015",12.34,10.761
"50","29/09/2015",11.759,10.761
"51","30/09/2015",11.929,10.394
"52","01/10/2015",12.389,10.907
"53","02/10/2015",11.102,10.124
"54","03/10/2015",11.151,9.928
"55","04/10/2015",10.247,9.509
"56","05/10/2015",10.443,10.075
"57","06/10/2015",10.443,9.952
"58","07/10/2015",10.467,9.903
"59","08/10/2015",10.394,9.756
"60","09/10/2015",10.712,9.336
"61","10/10/2015",10.614,9.509
"62","11/10/2015",10.492,9.41
"63","12/10/2015",10.443,9.632
"64","13/10/2015",10.198,9.361
"65","14/10/2015",10.001,9.262
"66","15/10/2015",9.46,8.767
"67","16/10/2015",9.632,8.519
"68","17/10/2015",9.46,8.22
"69","18/10/2015",8.99,8.444
"70","19/10/2015",9.238,8.568
"71","20/10/2015",9.139,8.568
"72","21/10/2015",8.543,7.945
"73","22/10/2015",7.92,7.519
"74","23/10/2015",9.064,7.393
"75","24/10/2015",8.394,7.242
"76","25/10/2015",8.668,7.82
"77","26/10/2015",8.693,7.293
"78","27/10/2015",8.22,7.368
"79","28/10/2015",7.569,6.965
"80","29/10/2015",8.095,7.116
"81","30/10/2015",8.444,7.318
"82","31/10/2015",8.543,7.116
"83","01/11/2015",8.891,8.02
"84","02/11/2015",8.344,7.268
"85","03/11/2015",7.293,6.914
"86","04/11/2015",7.895,7.116
"87","05/11/2015",7.97,7.091
"88","06/11/2015",8.145,7.368
"89","07/11/2015",8.519,7.268
"90","08/11/2015",8.494,7.242
"91","09/11/2015",8.941,7.594
"92","10/11/2015",9.336,7.519
"93","11/11/2015",8.717,7.091
"94","12/11/2015",8.494,7.041
"95","13/11/2015",8.27,7.192
"96","14/11/2015",9.064,7.393
"97","15/11/2015",8.07,6.813
"98","16/11/2015",8.295,6.585
"99","17/11/2015",7.995,6.408
"100","18/11/2015",8.22,7.217
"101","19/11/2015",8.245,7.167
"102","20/11/2015",7.87,6.99
"103","21/11/2015",7.066,6.077
"104","22/11/2015",6.153,5.514
"105","23/11/2015",5.616,5.102
"106","24/11/2015",5.128,4.48
"107","25/11/2015",4.532,3.722
"108","26/11/2015",4.037,2.85
"109","27/11/2015",3.67,2.744
"110","28/11/2015",3.538,2.877
"111","29/11/2015",3.433,2.503
"112","30/11/2015",3.775,2.396
"113","01/12/2015",2.93,1.751
"114","02/12/2015",3.67,2.209
"115","03/12/2015",3.591,2.316
