"","Date","Max","Min"
"1","21/07/2013",21.891,21.032
"2","22/07/2013",25.914,17.177
"3","23/07/2013",18.2,16.63
"4","24/07/2013",18.2,16.511
"5","25/07/2013",18.438,16.272
"6","26/07/2013",18.343,15.963
"7","27/07/2013",17.582,15.819
"8","28/07/2013",17.058,15.485
"9","29/07/2013",17.891,15.438
"10","30/07/2013",18.39,15.891
"11","31/07/2013",18.057,15.772
"12","01/08/2013",18.271,16.106
"13","02/08/2013",18.176,16.177
"14","03/08/2013",18.129,15.843
"15","04/08/2013",18.414,16.32
"16","05/08/2013",18.533,16.582
"17","06/08/2013",18.58,16.701
"18","07/08/2013",17.867,16.415
"19","08/08/2013",16.796,15.748
"20","09/08/2013",17.843,15.175
"21","10/08/2013",17.701,15.055
"22","11/08/2013",18.414,15.199
"23","12/08/2013",17.558,15.509
"24","13/08/2013",18.01,15.891
"25","14/08/2013",18.652,15.915
"26","15/08/2013",17.867,15.819
"27","16/08/2013",18.319,16.201
"28","17/08/2013",18.2,16.796
"29","18/08/2013",18.866,16.415
"30","19/08/2013",18.438,16.915
"31","20/08/2013",18.58,16.582
"32","21/08/2013",18.723,16.01
"33","22/08/2013",18.866,16.415
"34","23/08/2013",18.913,16.868
"35","24/08/2013",18.105,17.058
"36","25/08/2013",17.605,16.32
"37","26/08/2013",18.057,16.249
"38","27/08/2013",17.415,16.129
"39","28/08/2013",16.511,15.7
"40","29/08/2013",16.63,15.27
"41","30/08/2013",16.963,14.936
"42","31/08/2013",16.582,14.625
"43","01/09/2013",16.868,14.29
"44","02/09/2013",15.724,14.337
"45","03/09/2013",15.939,14.098
"46","04/09/2013",16.01,14.194
"47","05/09/2013",16.32,14.816
"48","06/09/2013",16.034,14.409
"49","07/09/2013",15.175,14.29
"50","08/09/2013",15.103,13.834
"51","09/09/2013",16.606,13.786
"52","10/09/2013",15.891,14.409
"53","11/09/2013",15.008,13.762
"54","12/09/2013",15.223,13.618
"55","13/09/2013",15.605,13.522
"56","14/09/2013",14.601,12.823
"57","15/09/2013",14.745,13.642
"58","16/09/2013",15.342,13.161
"59","17/09/2013",13.834,13.185
"60","18/09/2013",13.834,12.799
"61","19/09/2013",14.098,12.558
"62","20/09/2013",13.642,12.558
"63","21/09/2013",13.69,12.413
"64","22/09/2013",13.93,11.977
"65","23/09/2013",13.834,12.389
"66","24/09/2013",14.457,12.558
"67","25/09/2013",14.098,12.678
"68","26/09/2013",14.242,12.485
"69","27/09/2013",14.361,12.606
"70","28/09/2013",13.906,12.364
"71","29/09/2013",13.185,12.34
"72","30/09/2013",13.762,12.122
"73","01/10/2013",12.992,12.074
"74","02/10/2013",13.257,12.316
"75","03/10/2013",12.896,12.243
"76","04/10/2013",12.775,11.734
"77","05/10/2013",12.509,11.977
"78","06/10/2013",12.292,11.516
"79","07/10/2013",12.389,11.37
"80","08/10/2013",12.92,11.467
"81","09/10/2013",12.847,11.2
"82","10/10/2013",11.492,10.956
"83","11/10/2013",11.102,10.271
"84","12/10/2013",10.932,9.336
"85","13/10/2013",10.565,9.064
"86","14/10/2013",10.565,9.682
"87","15/10/2013",10.026,9.558
"88","16/10/2013",10.81,9.879
"89","17/10/2013",10.761,9.731
"90","18/10/2013",10.932,9.731
"91","19/10/2013",10.638,9.583
"92","20/10/2013",9.829,9.509
"93","21/10/2013",10.271,8.941
"94","22/10/2013",9.238,8.693
"95","23/10/2013",9.188,8.519
"96","24/10/2013",9.188,8.444
"97","25/10/2013",8.866,8.693
"98","26/10/2013",9.064,8.618
"99","27/10/2013",9.287,8.344
"100","28/10/2013",9.188,8.095
"101","29/10/2013",8.494,8.17
"102","30/10/2013",8.27,7.845
"103","31/10/2013",8.02,7.494
"104","01/11/2013",7.995,6.813
"105","02/11/2013",8.195,7.469
"106","03/11/2013",8.22,7.242
"107","04/11/2013",7.393,6.661
"108","05/11/2013",7.217,6.889
"109","06/11/2013",8.494,7.116
"110","07/11/2013",7.895,6.965
"111","08/11/2013",7.368,7.041
"112","09/11/2013",7.368,6.255
"113","10/11/2013",6.889,6.585
"114","11/11/2013",6.687,6.433
"115","12/11/2013",6.484,6.331
"116","13/11/2013",6.433,6.306
"117","14/11/2013",6.306,5.565
"118","15/11/2013",5.616,4.324
"119","16/11/2013",4.999,4.792
"120","17/11/2013",5.102,4.532
"121","18/11/2013",4.61,3.591
"122","19/11/2013",4.063,2.797
"123","20/11/2013",3.538,2.37
"124","21/11/2013",2.823,0.852
"125","22/11/2013",1.697,0.88
"126","23/11/2013",1.289,0.246
"127","24/11/2013",1.453,0.962
"128","25/11/2013",1.208,0.577
"129","26/11/2013",0.742,0.273
"130","27/11/2013",1.398,0.246
"131","28/11/2013",3.248,0.577
"132","29/11/2013",1.588,0.439
"133","30/11/2013",0.742,0.273
"134","01/12/2013",0.77,0.412
"135","02/12/2013",0.687,0.356
"136","03/12/2013",0.742,0.55
"137","04/12/2013",0.742,0.522
"138","05/12/2013",0.687,0.495
"139","06/12/2013",0.632,0.384
"140","07/12/2013",0.632,0.412
"141","08/12/2013",0.632,0.439
"142","09/12/2013",0.632,0.439
"143","10/12/2013",0.632,0.439
"144","11/12/2013",0.66,0.467
"145","12/12/2013",0.632,0.467
"146","13/12/2013",0.577,0.439
"147","14/12/2013",0.687,0.384
"148","15/12/2013",0.632,0.439
"149","16/12/2013",0.632,0.412
"150","17/12/2013",0.632,0.384
"151","18/12/2013",0.632,0.412
"152","19/12/2013",0.55,0.384
"153","20/12/2013",0.522,0.246
"154","21/12/2013",0.412,0.384
"155","22/12/2013",0.412,0.384
"156","23/12/2013",0.439,0.301
"157","24/12/2013",0.273,0.163
"158","25/12/2013",0.301,0.19
"159","26/12/2013",0.301,0.19
"160","27/12/2013",0.301,0.218
"161","28/12/2013",0.246,0.163
"162","29/12/2013",0.301,0.246
"163","30/12/2013",0.329,0.301
"164","31/12/2013",0.329,0.301
