"","Date","Max","Min"
"87","20/10/2014",6.153,4.869
"88","21/10/2014",6.077,4.766
"89","22/10/2014",6.179,4.895
"90","23/10/2014",5.539,5.154
"91","24/10/2014",5.847,5.154
"92","25/10/2014",5.616,5.257
"93","26/10/2014",5.668,5.257
"94","27/10/2014",5.36,4.792
"95","28/10/2014",5.024,4.844
"96","29/10/2014",5.102,4.869
"97","30/10/2014",5.179,4.818
"98","31/10/2014",4.999,4.324
"99","01/11/2014",4.584,3.564
"100","02/11/2014",4.35,3.433
"101","03/11/2014",4.48,3.433
"102","04/11/2014",3.88,2.797
"103","05/11/2014",3.512,2.396
"104","06/11/2014",2.85,2.155
"105","07/11/2014",2.637,1.017
"106","08/11/2014",1.398,0.687
"107","09/11/2014",1.289,0.495
"108","10/11/2014",1.317,0.77
"109","11/11/2014",2.69,0.77
"110","12/11/2014",2.477,0.852
"111","13/11/2014",2.047,1.18
"112","14/11/2014",2.396,0.962
"113","15/11/2014",1.317,0.687
"114","16/11/2014",1.344,0.742
"115","17/11/2014",1.67,1.017
"116","18/11/2014",2.557,0.852
"117","19/11/2014",1.588,1.017
"118","20/11/2014",1.805,0.907
"119","21/11/2014",3.327,1.017
"120","22/11/2014",3.775,1.507
"121","23/11/2014",3.854,1.561
"122","24/11/2014",2.45,1.344
"123","25/11/2014",2.61,1.099
"124","26/11/2014",1.697,0.66
"125","27/11/2014",0.825,0.218
"126","28/11/2014",0.467,0.246
"127","29/11/2014",0.412,0.163
"128","30/11/2014",0.495,0.273
"129","01/12/2014",0.495,0.218
"130","02/12/2014",0.55,0.301
"131","03/12/2014",0.632,0.356
"132","04/12/2014",0.715,0.329
"133","05/12/2014",0.742,0.356
"134","06/12/2014",0.715,0.356
"135","07/12/2014",0.715,0.356
"136","08/12/2014",0.605,0.329
"137","09/12/2014",0.715,0.356
"138","10/12/2014",0.825,0.384
"139","11/12/2014",0.522,0.384
"140","12/12/2014",0.632,0.301
"141","13/12/2014",0.742,0.301
"142","14/12/2014",0.742,0.356
"143","15/12/2014",0.495,0.273
"144","16/12/2014",0.329,0.246
"145","17/12/2014",0.301,0.273
"146","18/12/2014",0.329,0.246
"147","19/12/2014",0.301,0.246
"148","20/12/2014",0.301,0.273
"149","21/12/2014",0.301,0.273
"150","22/12/2014",0.301,0.246
"151","23/12/2014",0.301,0.163
"152","24/12/2014",0.218,0.163
"153","25/12/2014",0.218,0.135
"154","26/12/2014",0.246,0.135
"155","27/12/2014",0.218,0.163
"156","28/12/2014",0.246,0.163
"157","29/12/2014",0.218,0.19
"158","30/12/2014",0.218,0.135
"159","31/12/2014",0.246,0.163
"160","01/01/2014",0.329,0.246
"161","02/01/2014",0.301,0.19
"162","03/01/2014",0.301,0.218
"163","04/01/2014",0.273,0.19
"164","05/01/2014",0.301,0.163
"165","06/01/2014",0.329,0.218
"166","07/01/2014",0.356,0.301
"167","08/01/2014",0.384,0.273
"168","09/01/2014",0.329,0.301
"169","10/01/2014",0.329,0.301
"170","11/01/2014",0.329,0.301
"171","12/01/2014",0.329,0.273
"172","13/01/2014",0.301,0.273
"173","14/01/2014",0.301,0.19
"174","15/01/2014",0.301,0.163
"175","16/01/2014",0.301,0.19
"176","17/01/2014",0.273,0.19
"177","18/01/2014",0.246,0.19
"178","19/01/2014",0.301,0.246
"179","20/01/2014",0.301,0.19
"180","21/01/2014",0.329,0.19
"181","22/01/2014",0.329,0.301
"182","23/01/2014",0.329,0.301
"183","24/01/2014",0.329,0.107
"184","25/01/2014",0.19,0.107
"185","26/01/2014",0.218,0.135
"186","27/01/2014",0.246,0.19
"187","28/01/2014",0.246,0.19
"188","29/01/2014",0.273,0.135
"189","30/01/2014",0.301,0.246
"190","31/01/2014",0.301,0.246
"191","01/02/2014",0.384,0.301
"192","02/02/2014",0.356,0.218
"193","03/02/2014",0.301,0.19
"194","04/02/2014",0.273,0.218
"195","05/02/2014",0.218,0.163
"196","06/02/2014",0.246,0.107
"197","07/02/2014",0.246,0.107
"198","08/02/2014",0.246,0.135
"199","09/02/2014",0.246,0.163
"200","10/02/2014",0.19,0.135
"201","11/02/2014",0.218,0.135
"202","12/02/2014",0.246,0.19
"203","13/02/2014",0.246,0.163
"204","14/02/2014",0.218,0.107
"205","15/02/2014",0.163,0.079
"206","16/02/2014",0.218,0.163
"207","17/02/2014",0.218,0.19
"208","18/02/2014",0.218,0.218
"209","19/02/2014",0.218,0.19
"210","20/02/2014",0.218,0.218
"211","21/02/2014",0.246,0.218
"212","22/02/2014",0.218,0.19
"213","23/02/2014",0.218,0.19
"214","24/02/2014",0.218,0.19
"215","25/02/2014",0.218,0.19
"216","26/02/2014",0.19,0.19
"217","27/02/2014",0.218,0.163
"218","28/02/2014",0.19,0.163
"219","01/03/2014",0.19,0.135
"220","02/03/2014",0.246,0.19
"221","03/03/2014",0.246,0.163
"222","04/03/2014",0.19,0.135
"223","05/03/2014",0.19,0.135
"224","06/03/2014",0.19,0.135
"225","07/03/2014",0.19,0.163
"226","08/03/2014",0.218,0.19
"227","09/03/2014",0.218,0.19
"228","10/03/2014",0.246,0.19
"229","11/03/2014",0.218,0.19
"230","12/03/2014",0.218,0.19
"231","13/03/2014",0.218,0.218
"232","14/03/2014",0.246,0.19
"233","15/03/2014",0.19,0.135
"234","16/03/2014",0.19,0.135
"235","17/03/2014",0.19,0.163
"236","18/03/2014",0.218,0.19
"237","19/03/2014",0.218,0.19
"238","20/03/2014",0.246,0.218
"239","21/03/2014",0.246,0.218
"240","22/03/2014",0.246,0.19
"241","23/03/2014",0.246,0.19
"242","24/03/2014",0.246,0.218
"243","25/03/2014",0.246,0.135
"244","26/03/2014",0.19,0.135
"245","27/03/2014",0.218,0.163
"246","28/03/2014",0.246,0.19
"247","29/03/2014",0.218,0.135
"248","30/03/2014",0.218,0.163
"249","31/03/2014",0.218,0.19
"250","01/04/2014",0.19,0.135
"251","02/04/2014",0.163,0.107
"252","03/04/2014",0.218,0.107
"253","04/04/2014",0.218,0.163
"254","05/04/2014",0.246,0.19
"255","06/04/2014",0.218,0.19
"256","07/04/2014",0.19,0.19
"257","08/04/2014",0.19,0.19
"258","09/04/2014",0.19,0.163
"259","10/04/2014",0.19,0.163
"260","11/04/2014",0.19,0.163
"261","12/04/2014",0.19,0.163
"262","13/04/2014",0.19,0.163
"263","14/04/2014",0.19,0.163
"264","15/04/2014",0.19,0.163
"265","16/04/2014",0.19,0.163
"266","17/04/2014",0.19,0.163
"267","18/04/2014",0.19,0.163
"268","19/04/2014",0.19,0.163
"269","20/04/2014",0.19,0.163
"270","21/04/2014",0.19,0.19
"271","22/04/2014",0.19,0.163
"272","23/04/2014",0.19,0.19
"273","24/04/2014",0.19,0.135
"274","25/04/2014",0.19,0.163
"275","26/04/2014",0.218,0.19
"276","27/04/2014",0.19,0.135
"277","28/04/2014",0.19,0.135
"278","29/04/2014",0.19,0.135
"279","30/04/2014",0.19,0.163
"280","01/05/2014",0.19,0.163
"281","02/05/2014",0.19,0.135
"282","03/05/2014",0.135,0.107
"283","04/05/2014",0.19,0.107
"284","05/05/2014",0.19,0.163
"285","06/05/2014",0.19,0.163
"286","07/05/2014",0.19,0.163
"287","08/05/2014",0.19,0.19
"288","09/05/2014",0.218,0.19
"289","10/05/2014",0.218,0.19
"290","11/05/2014",0.273,0.19
"291","12/05/2014",0.273,0.218
"292","13/05/2014",0.273,0.163
"293","14/05/2014",0.384,0.135
"294","15/05/2014",0.577,0.163
"295","16/05/2014",1.017,0.218
"296","17/05/2014",1.398,0.356
"297","18/05/2014",1.453,0.825
"298","19/05/2014",1.859,0.742
"299","20/05/2014",2.557,1.94
"300","21/05/2014",2.877,2.021
"301","22/05/2014",2.503,2.074
"302","23/05/2014",2.85,1.67
"303","24/05/2014",3.643,1.724
"304","25/05/2014",3.248,1.832
"305","26/05/2014",4.168,1.724
"306","27/05/2014",3.591,2.101
"307","28/05/2014",3.221,2.236
"308","29/05/2014",3.38,2.503
"309","30/05/2014",3.354,2.85
"310","31/05/2014",3.274,2.93
"311","01/06/2014",3.906,3.036
"312","02/06/2014",4.662,3.195
"313","03/06/2014",5.334,3.485
"314","04/06/2014",5.154,4.063
"315","05/06/2014",6.204,4.298
"316","06/06/2014",6.179,4.74
"317","07/06/2014",7.192,5.334
"318","08/06/2014",7.87,5.847
"319","09/06/2014",8.668,7.116
"320","10/06/2014",9.509,7.494
"321","11/06/2014",10.956,8.693
"322","12/06/2014",12.219,10.222
"323","13/06/2014",12.751,10.687
"324","14/06/2014",11.88,10.663
"325","15/06/2014",10.785,9.952
"326","16/06/2014",10.736,9.558
"327","17/06/2014",11.37,9.534
"328","18/06/2014",13.209,9.854
"329","19/06/2014",13.329,10.541
"330","20/06/2014",14.098,11.662
"331","21/06/2014",14.697,13.137
"332","22/06/2014",16.058,13.57
"333","23/06/2014",15.605,14.074
"334","24/06/2014",14.936,13.714
"335","25/06/2014",13.738,12.437
"336","26/06/2014",12.654,11.977
"337","27/06/2014",12.799,11.394
"338","28/06/2014",13.016,11.589
"339","29/06/2014",12.437,11.783
"340","30/06/2014",13.04,11.37
"341","01/07/2014",13.016,11.419
"342","02/07/2014",13.281,12.195
"343","03/07/2014",13.666,12.098
"344","04/07/2014",13.858,12.558
"345","05/07/2014",13.666,12.292
"346","06/07/2014",13.473,12.437
"347","07/07/2014",13.088,12.243
"348","08/07/2014",13.522,11.929
"349","09/07/2014",12.461,11.321
"350","10/07/2014",11.297,10.614
"351","11/07/2014",11.102,10.149
"352","12/07/2014",10.565,10.173
"353","13/07/2014",13.137,10.075
"354","14/07/2014",13.714,11.589
"355","15/07/2014",15.867,11.88
"356","16/07/2014",18.152,13.401
"357","17/07/2014",16.773,14.266
"358","18/07/2014",16.796,15.461
"359","19/07/2014",15.342,13.642
"360","20/07/2014",14.864,13.473
"361","21/07/2014",13.786,13.088
"362","22/07/2014",15.247,12.606
"363","23/07/2014",16.725,12.847
"364","24/07/2014",17.701,13.69
"365","25/07/2014",16.487,15.127
