"","Date","Max","Min"
"79","21/11/2011",6.382,5.514
"80","22/11/2011",5.719,5.488
"81","23/11/2011",5.821,5.334
"82","24/11/2011",6.255,5.024
"83","25/11/2011",5.821,5.05
"84","26/11/2011",5.488,4.844
"85","27/11/2011",5.719,4.688
"86","28/11/2011",5.616,4.324
"87","29/11/2011",5.462,4.037
"88","30/11/2011",5.334,3.854
"89","01/12/2011",5.154,3.906
"90","02/12/2011",4.48,3.617
"91","03/12/2011",4.792,3.985
"92","04/12/2011",4.999,3.985
"93","05/12/2011",4.48,3.932
"94","06/12/2011",4.376,3.749
"95","07/12/2011",4.636,3.696
"96","08/12/2011",4.869,3.248
"97","09/12/2011",4.61,3.248
"98","10/12/2011",4.558,3.274
"99","11/12/2011",3.958,2.877
"100","12/12/2011",4.246,3.116
"101","13/12/2011",4.089,2.983
"102","14/12/2011",3.485,2.956
"103","15/12/2011",3.538,2.69
"104","16/12/2011",3.036,1.697
"105","17/12/2011",1.832,0.55
"106","18/12/2011",0.88,0.384
"107","19/12/2011",1.071,0.495
"108","20/12/2011",0.797,0.107
"109","21/12/2011",0.852,0.079
"110","22/12/2011",1.643,0.412
"111","23/12/2011",2.047,1.153
"112","24/12/2011",1.615,0.218
"113","25/12/2011",1.994,1.017
"114","26/12/2011",1.994,0.77
"115","27/12/2011",1.859,1.099
"116","28/12/2011",2.021,1.153
"117","29/12/2011",1.289,0.522
"118","30/12/2011",1.099,0.632
"119","31/12/2011",0.907,0.632
"120","01/01/2011",0.797,0.329
"121","02/01/2011",0.605,0.273
"122","03/01/2011",0.632,0.273
"123","04/01/2011",0.605,0.273
"124","05/01/2011",0.356,0.273
"125","06/01/2011",0.384,0.107
"126","07/01/2011",0.55,0.163
"127","08/01/2011",0.605,0.107
"128","09/01/2011",0.687,0.273
"129","10/01/2011",0.77,0.467
"130","11/01/2011",0.522,0.218
"131","12/01/2011",0.522,0.246
"132","13/01/2011",0.907,0.301
"133","14/01/2011",0.989,0.384
"134","15/01/2011",1.044,0.412
"135","16/01/2011",1.071,0.439
"136","17/01/2011",1.18,0.439
"137","18/01/2011",1.017,0.495
"138","19/01/2011",0.852,0.495
"139","20/01/2011",0.715,0.412
"140","21/01/2011",0.66,0.356
"141","22/01/2011",0.77,0.273
"142","23/01/2011",0.522,0.218
"143","24/01/2011",0.467,0.19
"144","25/01/2011",0.495,0.163
"145","26/01/2011",0.467,0.135
"146","27/01/2011",0.439,0.135
"147","28/01/2011",0.218,0.107
"148","29/01/2011",0.163,0.079
"149","30/01/2011",0.19,0.135
"150","31/01/2011",0.19,0.163
"151","01/02/2011",0.163,0.079
"152","02/02/2011",0.079,0.051
"153","03/02/2011",0.079,0.024
"154","04/02/2011",0.135,0.079
"155","05/02/2011",0.135,0.107
"156","06/02/2011",0.135,0.107
"157","07/02/2011",0.135,0.079
"158","08/02/2011",0.107,0.079
"159","09/02/2011",0.107,0.079
"160","10/02/2011",0.135,0.051
"161","11/02/2011",0.19,0.079
"162","12/02/2011",0.246,0.107
"163","13/02/2011",0.163,0.079
"164","14/02/2011",0.135,0.107
"165","15/02/2011",0.107,0.079
"166","16/02/2011",0.135,0.051
"167","17/02/2011",0.107,0.051
"168","18/02/2011",0.079,0.051
"169","19/02/2011",0.107,0.079
"170","20/02/2011",0.107,0.107
"171","21/02/2011",0.107,0.024
"172","22/02/2011",0.051,-0.004
"173","23/02/2011",0.079,0.024
"174","24/02/2011",0.107,0.079
"175","25/02/2011",0.107,0.079
"176","26/02/2011",0.107,0.079
"177","27/02/2011",0.079,0.024
"178","28/02/2011",0.107,0.024
"179","01/03/2011",0.079,0.051
"180","02/03/2011",0.079,0.024
"181","03/03/2011",0.079,0.051
"182","04/03/2011",0.107,0.079
"183","05/03/2011",0.107,0.079
"184","06/03/2011",0.107,0.079
"185","07/03/2011",0.107,0.107
"186","08/03/2011",0.107,0.107
"187","09/03/2011",0.135,0.107
"188","10/03/2011",0.135,0.107
"189","11/03/2011",0.135,0.079
"190","12/03/2011",0.135,0.051
"191","13/03/2011",0.107,0.079
"192","14/03/2011",0.107,0.051
"193","15/03/2011",0.135,0.079
"194","16/03/2011",0.135,0.051
"195","17/03/2011",0.051,0.024
"196","18/03/2011",0.135,0.024
"197","19/03/2011",0.163,0.079
"198","20/03/2011",0.135,0.079
"199","21/03/2011",0.135,0.107
"200","22/03/2011",0.135,0.107
"201","23/03/2011",0.107,0.107
"202","24/03/2011",0.107,0.107
"203","25/03/2011",0.135,0.107
"204","26/03/2011",0.163,0.107
"205","27/03/2011",0.135,0.107
"206","28/03/2011",0.135,0.107
"207","29/03/2011",0.135,0.135
"208","30/03/2011",0.19,0.135
"209","31/03/2011",0.163,0.135
"210","01/04/2011",0.163,0.107
"211","02/04/2011",0.135,0.079
"212","03/04/2011",0.135,0.079
"213","04/04/2011",0.135,0.079
"214","05/04/2011",0.163,0.079
"215","06/04/2011",0.246,0.079
"216","07/04/2011",0.384,0.107
"217","08/04/2011",0.907,0.163
"218","09/04/2011",1.534,0.301
"219","10/04/2011",1.044,0.522
"220","11/04/2011",1.534,0.55
"221","12/04/2011",1.615,0.605
"222","13/04/2011",3.827,0.715
"223","14/04/2011",4.063,1.398
"224","15/04/2011",4.61,1.126
"225","16/04/2011",4.74,1.859
"226","17/04/2011",6.026,3.009
"227","18/04/2011",5.821,3.775
"228","19/04/2011",6.128,4.35
"229","20/04/2011",5.539,4.141
"230","21/04/2011",6.128,3.932
"231","22/04/2011",5.154,4.063
"232","23/04/2011",4.818,3.827
"233","24/04/2011",5.616,4.115
"234","25/04/2011",4.844,4.376
"235","26/04/2011",5.847,4.48
"236","27/04/2011",6.306,4.506
"237","28/04/2011",6.433,4.921
"238","29/04/2011",6.56,4.895
"239","30/04/2011",7.066,5.282
"240","01/05/2011",6.94,5.411
"241","02/05/2011",7.544,6.128
"242","03/05/2011",7.167,6.204
"243","04/05/2011",8.742,6.051
"244","05/05/2011",8.195,6.179
"245","06/05/2011",8.12,6.99
"246","07/05/2011",7.318,6.331
"247","08/05/2011",8.17,5.924
"248","09/05/2011",9.805,7.268
"249","10/05/2011",10.932,8.494
"250","11/05/2011",12.05,9.805
"251","12/05/2011",13.016,10.932
"252","13/05/2011",11.783,10.124
"253","14/05/2011",10.98,9.583
"254","15/05/2011",9.534,8.543
"255","16/05/2011",10.883,8.195
"256","17/05/2011",10.883,8.767
"257","18/05/2011",10.81,9.657
"258","19/05/2011",11.419,9.854
"259","20/05/2011",11.297,9.928
"260","21/05/2011",11.273,9.928
"261","22/05/2011",12.292,10.247
"262","23/05/2011",13.858,10.198
"263","24/05/2011",15.151,11.832
"264","25/05/2011",16.32,11.904
"265","26/05/2011",14.721,12.92
"266","27/05/2011",15.103,13.161
"267","28/05/2011",14.96,12.63
"268","29/05/2011",14.96,12.871
"269","30/05/2011",14.649,12.944
"270","31/05/2011",14.074,12.509
"271","01/06/2011",12.485,10.247
"272","02/06/2011",10.271,9.312
"273","03/06/2011",11.783,9.089
"274","04/06/2011",10.59,9.583
"275","05/06/2011",11.321,9.706
"276","06/06/2011",11.005,9.928
"277","07/06/2011",10.369,9.805
"278","08/06/2011",10.369,9.583
"279","09/06/2011",10.443,9.386
"280","10/06/2011",10.687,9.46
"281","11/06/2011",11.175,9.632
"282","12/06/2011",12.001,10.222
"283","13/06/2011",13.425,11.029
"284","14/06/2011",14.098,11.565
"285","15/06/2011",14.146,12.509
"286","16/06/2011",14.529,12.968
"287","17/06/2011",14.242,12.775
"288","18/06/2011",14.266,12.534
"289","19/06/2011",15.676,11.807
"290","20/06/2011",15.127,12.775
"291","21/06/2011",15.819,13.738
"292","22/06/2011",15.676,13.618
"293","23/06/2011",15.986,14.745
"294","24/06/2011",17.225,13.401
"295","25/06/2011",18.105,14.768
"296","26/06/2011",18.152,15.891
"297","27/06/2011",18.889,16.868
"298","28/06/2011",19.389,17.439
"299","29/06/2011",18.176,16.082
"300","30/06/2011",18.319,15.055
"301","01/07/2011",17.748,15.199
"302","02/07/2011",17.748,15.366
"303","03/07/2011",17.748,15.819
"304","04/07/2011",18.081,16.272
"305","05/07/2011",18.033,15.915
"306","06/07/2011",17.938,15.963
"307","07/07/2011",17.51,16.058
"308","08/07/2011",17.391,15.366
"309","09/07/2011",17.391,15.055
"310","10/07/2011",17.582,15.39
"311","11/07/2011",18.057,16.153
"312","12/07/2011",18.176,16.677
"313","13/07/2011",17.011,15.915
"314","14/07/2011",17.058,15.461
"315","15/07/2011",16.368,14.816
"316","16/07/2011",16.796,14.673
"317","17/07/2011",16.344,15.39
"318","18/07/2011",16.534,14.361
"319","19/07/2011",15.485,14.433
"320","20/07/2011",16.963,14.409
"321","21/07/2011",16.201,14.601
"322","22/07/2011",15.055,14.17
"323","23/07/2011",15.796,13.81
"324","24/07/2011",13.978,13.473
"325","25/07/2011",14.146,13.401
"326","26/07/2011",15.342,13.425
"327","27/07/2011",14.457,13.377
"328","28/07/2011",15.127,13.377
"329","29/07/2011",16.106,13.112
"330","30/07/2011",15.342,14.122
"331","31/07/2011",16.368,13.954
"332","01/08/2011",15.724,13.906
"333","02/08/2011",16.106,14.242
"334","03/08/2011",16.749,14.673
"335","04/08/2011",17.296,15.031
"336","05/08/2011",16.773,15.294
"337","06/08/2011",16.606,14.912
"338","07/08/2011",16.654,15.151
"339","08/08/2011",15.819,14.673
"340","09/08/2011",16.654,14.505
"341","10/08/2011",17.011,14.242
"342","11/08/2011",17.177,14.194
"343","12/08/2011",17.225,14.721
"344","13/08/2011",16.987,15.796
"345","14/08/2011",16.63,15.533
"346","15/08/2011",17.534,15.915
"347","16/08/2011",17.938,15.605
"348","17/08/2011",18.247,16.272
"349","18/08/2011",17.772,16.344
"350","19/08/2011",17.891,15.843
"351","20/08/2011",18.39,16.177
"352","21/08/2011",18.557,16.844
"353","22/08/2011",18.414,16.296
"354","23/08/2011",18.366,16.368
"355","24/08/2011",18.01,16.272
"356","25/08/2011",18.247,16.082
"357","26/08/2011",17.463,15.414
"358","27/08/2011",17.558,15.867
"359","28/08/2011",17.034,15.533
"360","29/08/2011",17.249,15.294
"361","30/08/2011",17.32,15.247
"362","31/08/2011",17.058,15.127
"363","01/09/2011",17.082,15.199
"364","02/09/2011",17.582,15.318
"365","03/09/2011",17.415,15.676
