#,Date_Time,Temp,"Batt, V (LGR S/N: 9940665, SEN S/N: 9940665)",Coupler Detached (LGR S/N: 9940665),Coupler Attached (LGR S/N: 9940665),Host Connected (LGR S/N: 9940665),Stopped (LGR S/N: 9940665),End Of File (LGR S/N: 9940665)
3278,10/04/2014 20:38,5.77,3.54,,,,,
3279,10/04/2014 21:08,5.77,3.57,,,,,
3280,10/04/2014 21:38,5.77,3.57,,,,,
3281,10/04/2014 22:08,5.616,3.57,,,,,
3282,10/04/2014 22:38,5.668,3.57,,,,,
3283,10/04/2014 23:08,5.719,3.57,,,,,
3284,10/04/2014 23:38,5.693,3.57,,,,,
3285,10/05/2014 00:08,5.539,3.57,,,,,
3286,10/05/2014 00:38,5.514,3.57,,,,,
3287,10/05/2014 01:08,5.488,3.57,,,,,
3288,10/05/2014 01:38,5.514,3.57,,,,,
3289,10/05/2014 02:08,5.411,3.57,,,,,
3290,10/05/2014 02:38,5.462,3.57,,,,,
3291,10/05/2014 03:08,5.411,3.57,,,,,
3292,10/05/2014 03:38,5.385,3.57,,,,,
3293,10/05/2014 04:08,5.308,3.57,,,,,
3294,10/05/2014 04:38,5.334,3.57,,,,,
3295,10/05/2014 05:08,5.36,3.57,,,,,
3296,10/05/2014 05:38,5.257,3.57,,,,,
3297,10/05/2014 06:08,5.179,3.57,,,,,
3298,10/05/2014 06:38,5.154,3.57,,,,,
3299,10/05/2014 07:08,5.205,3.57,,,,,
3300,10/05/2014 07:38,5.205,3.57,,,,,
3301,10/05/2014 08:08,5.128,3.57,,,,,
3302,10/05/2014 08:38,5.024,3.57,,,,,
3303,10/05/2014 09:08,5.024,3.57,,,,,
3304,10/05/2014 09:38,5.076,3.57,,,,,
3305,10/05/2014 10:08,5.102,3.57,,,,,
3306,10/05/2014 10:38,5.076,3.57,,,,,
3307,10/05/2014 11:08,5.128,3.57,,,,,
3308,10/05/2014 11:38,5.205,3.57,,,,,
3309,10/05/2014 12:08,5.282,3.57,,,,,
3310,10/05/2014 12:38,5.334,3.57,,,,,
3311,10/05/2014 13:08,5.411,3.57,,,,,
3312,10/05/2014 13:38,5.437,3.57,,,,,
3313,10/05/2014 14:08,5.282,3.57,,,,,
3314,10/05/2014 14:38,5.334,3.57,,,,,
3315,10/05/2014 15:08,5.385,3.57,,,,,
3316,10/05/2014 15:38,5.36,3.57,,,,,
3317,10/05/2014 16:08,5.36,3.57,,,,,
3318,10/05/2014 16:38,5.411,3.57,,,,,
3319,10/05/2014 17:08,5.411,3.57,,,,,
3320,10/05/2014 17:38,5.385,3.57,,,,,
3321,10/05/2014 18:08,5.385,3.57,,,,,
3322,10/05/2014 18:38,5.308,3.57,,,,,
3323,10/05/2014 19:08,5.205,3.57,,,,,
3324,10/05/2014 19:38,5.05,3.57,,,,,
3325,10/05/2014 20:08,5.024,3.57,,,,,
3326,10/05/2014 20:38,5.076,3.57,,,,,
3327,10/05/2014 21:08,4.999,3.57,,,,,
3328,10/05/2014 21:38,5.024,3.57,,,,,
3329,10/05/2014 22:08,5.024,3.57,,,,,
3330,10/05/2014 22:38,5.024,3.57,,,,,
3331,10/05/2014 23:08,4.999,3.57,,,,,
3332,10/05/2014 23:38,4.999,3.57,,,,,
3333,10/06/2014 00:08,5.05,3.57,,,,,
3334,10/06/2014 00:38,4.947,3.57,,,,,
3335,10/06/2014 01:08,4.714,3.6,,,,,
3336,10/06/2014 01:38,4.714,3.6,,,,,
3337,10/06/2014 02:08,4.766,3.6,,,,,
3338,10/06/2014 02:38,4.818,3.57,,,,,
3339,10/06/2014 03:08,4.844,3.54,,,,,
3340,10/06/2014 03:38,4.844,3.57,,,,,
3341,10/06/2014 04:08,4.818,3.57,,,,,
3342,10/06/2014 04:38,4.844,3.57,,,,,
3343,10/06/2014 05:08,4.844,3.57,,,,,
3344,10/06/2014 05:38,4.869,3.57,,,,,
3345,10/06/2014 06:08,4.869,3.57,,,,,
3346,10/06/2014 06:38,4.869,3.57,,,,,
3347,10/06/2014 07:08,4.818,3.57,,,,,
3348,10/06/2014 07:38,4.714,3.6,,,,,
3349,10/06/2014 08:08,4.688,3.6,,,,,
3350,10/06/2014 08:38,4.662,3.6,,,,,
3351,10/06/2014 09:08,4.61,3.6,,,,,
3352,10/06/2014 09:38,4.636,3.6,,,,,
3353,10/06/2014 10:08,4.636,3.6,,,,,
3354,10/06/2014 10:38,4.688,3.6,,,,,
3355,10/06/2014 11:08,4.74,3.6,,,,,
3356,10/06/2014 11:38,4.818,3.57,,,,,
3357,10/06/2014 12:08,4.895,3.57,,,,,
3358,10/06/2014 12:38,4.973,3.57,,,,,
3359,10/06/2014 13:08,5.05,3.57,,,,,
3360,10/06/2014 13:38,5.128,3.57,,,,,
3361,10/06/2014 14:08,5.154,3.57,,,,,
3362,10/06/2014 14:38,5.205,3.57,,,,,
3363,10/06/2014 15:08,5.205,3.57,,,,,
3364,10/06/2014 15:38,5.231,3.57,,,,,
3365,10/06/2014 16:08,5.282,3.57,,,,,
3366,10/06/2014 16:38,5.282,3.57,,,,,
3367,10/06/2014 17:08,5.308,3.57,,,,,
3368,10/06/2014 17:38,5.282,3.57,,,,,
3369,10/06/2014 18:08,5.231,3.57,,,,,
3370,10/06/2014 18:38,5.205,3.57,,,,,
3371,10/06/2014 19:08,5.128,3.57,,,,,
3372,10/06/2014 19:38,5.154,3.57,,,,,
3373,10/06/2014 20:08,5.154,3.57,,,,,
3374,10/06/2014 20:38,5.154,3.57,,,,,
3375,10/06/2014 21:08,5.102,3.57,,,,,
3376,10/06/2014 21:38,5.076,3.57,,,,,
3377,10/06/2014 22:08,5.05,3.57,,,,,
3378,10/06/2014 22:38,4.869,3.57,,,,,
3379,10/06/2014 23:08,4.688,3.6,,,,,
3380,10/06/2014 23:38,4.688,3.6,,,,,
3381,10/07/2014 00:08,4.61,3.6,,,,,
3382,10/07/2014 00:38,4.636,3.6,,,,,
3383,10/07/2014 01:08,4.61,3.6,,,,,
3384,10/07/2014 01:38,4.662,3.6,,,,,
3385,10/07/2014 02:08,4.662,3.6,,,,,
3386,10/07/2014 02:38,4.584,3.6,,,,,
3387,10/07/2014 03:08,4.584,3.6,,,,,
3388,10/07/2014 03:38,4.61,3.6,,,,,
3389,10/07/2014 04:08,4.584,3.6,,,,,
3390,10/07/2014 04:38,4.584,3.6,,,,,
3391,10/07/2014 05:08,4.428,3.6,,,,,
3392,10/07/2014 05:38,4.376,3.6,,,,,
3393,10/07/2014 06:08,4.428,3.6,,,,,
3394,10/07/2014 06:38,4.454,3.6,,,,,
3395,10/07/2014 07:08,4.506,3.6,,,,,
3396,10/07/2014 07:38,4.558,3.6,,,,,
3397,10/07/2014 08:08,4.61,3.6,,,,,
3398,10/07/2014 08:38,4.636,3.6,,,,,
3399,10/07/2014 09:08,4.688,3.6,,,,,
3400,10/07/2014 09:38,4.714,3.57,,,,,
3401,10/07/2014 10:08,4.766,3.6,,,,,
3402,10/07/2014 10:38,4.792,3.57,,,,,
3403,10/07/2014 11:08,4.818,3.57,,,,,
3404,10/07/2014 11:38,4.844,3.57,,,,,
3405,10/07/2014 12:08,4.869,3.57,,,,,
3406,10/07/2014 12:38,4.895,3.57,,,,,
3407,10/07/2014 13:08,4.947,3.57,,,,,
3408,10/07/2014 13:38,4.999,3.57,,,,,
3409,10/07/2014 14:08,4.999,3.57,,,,,
3410,10/07/2014 14:38,5.024,3.57,,,,,
3411,10/07/2014 15:08,5.024,3.57,,,,,
3412,10/07/2014 15:38,5.05,3.57,,,,,
3413,10/07/2014 16:08,5.076,3.57,,,,,
3414,10/07/2014 16:38,5.05,3.57,,,,,
3415,10/07/2014 17:08,5.024,3.57,,,,,
3416,10/07/2014 17:38,4.999,3.57,,,,,
3417,10/07/2014 18:08,4.999,3.57,,,,,
3418,10/07/2014 18:38,4.999,3.57,,,,,
3419,10/07/2014 19:08,5.024,3.57,,,,,
3420,10/07/2014 19:38,4.999,3.57,,,,,
3421,10/07/2014 20:08,4.973,3.57,,,,,
3422,10/07/2014 20:38,4.947,3.57,,,,,
3423,10/07/2014 21:08,4.921,3.57,,,,,
3424,10/07/2014 21:38,4.895,3.57,,,,,
3425,10/07/2014 22:08,4.895,3.57,,,,,
3426,10/07/2014 22:38,4.895,3.57,,,,,
3427,10/07/2014 23:08,4.869,3.57,,,,,
3428,10/07/2014 23:38,4.869,3.57,,,,,
3429,10/08/2014 00:08,4.869,3.57,,,,,
3430,10/08/2014 00:38,4.869,3.57,,,,,
3431,10/08/2014 01:08,4.869,3.57,,,,,
3432,10/08/2014 01:38,4.844,3.57,,,,,
3433,10/08/2014 02:08,4.844,3.57,,,,,
3434,10/08/2014 02:38,4.792,3.57,,,,,
3435,10/08/2014 03:08,4.766,3.6,,,,,
3436,10/08/2014 03:38,4.766,3.6,,,,,
3437,10/08/2014 04:08,4.766,3.6,,,,,
3438,10/08/2014 04:38,4.714,3.6,,,,,
3439,10/08/2014 05:08,4.662,3.6,,,,,
3440,10/08/2014 05:38,4.636,3.6,,,,,
3441,10/08/2014 06:08,4.584,3.6,,,,,
3442,10/08/2014 06:38,4.194,3.57,,,,,
3443,10/08/2014 07:08,3.985,3.57,,,,,
3444,10/08/2014 07:38,3.906,3.57,,,,,
3445,10/08/2014 08:08,4.011,3.57,,,,,
3446,10/08/2014 08:38,3.932,3.57,,,,,
3447,10/08/2014 09:08,3.906,3.57,,,,,
3448,10/08/2014 09:38,3.854,3.57,,,,,
3449,10/08/2014 10:08,3.854,3.57,,,,,
3450,10/08/2014 10:38,3.854,3.57,,,,,
3451,10/08/2014 11:08,3.775,3.57,,,,,
3452,10/08/2014 11:38,3.827,3.57,,,,,
3453,10/08/2014 12:08,3.88,3.57,,,,,
3454,10/08/2014 12:38,3.958,3.57,,,,,
3455,10/08/2014 13:08,3.958,3.57,,,,,
3456,10/08/2014 13:38,4.011,3.57,,,,,
3457,10/08/2014 14:08,4.115,3.57,,,,,
3458,10/08/2014 14:38,4.141,3.57,,,,,
3459,10/08/2014 15:08,4.168,3.57,,,,,
3460,10/08/2014 15:38,4.194,3.57,,,,,
3461,10/08/2014 16:08,4.194,3.57,,,,,
3462,10/08/2014 16:38,4.168,3.57,,,,,
3463,10/08/2014 17:08,4.115,3.57,,,,,
3464,10/08/2014 17:38,3.958,3.57,,,,,
3465,10/08/2014 18:08,3.958,3.57,,,,,
3466,10/08/2014 18:38,3.88,3.57,,,,,
3467,10/08/2014 19:08,3.722,3.57,,,,,
3468,10/08/2014 19:38,3.67,3.57,,,,,
3469,10/08/2014 20:08,3.775,3.57,,,,,
3470,10/08/2014 20:38,3.749,3.57,,,,,
3471,10/08/2014 21:08,3.696,3.57,,,,,
3472,10/08/2014 21:38,3.643,3.57,,,,,
3473,10/08/2014 22:08,3.617,3.57,,,,,
3474,10/08/2014 22:38,3.67,3.57,,,,,
3475,10/08/2014 23:08,3.643,3.57,,,,,
3476,10/08/2014 23:38,3.643,3.57,,,,,
3477,10/09/2014 00:08,3.617,3.57,,,,,
3478,10/09/2014 00:38,3.617,3.57,,,,,
3479,10/09/2014 01:08,3.591,3.57,,,,,
3480,10/09/2014 01:38,3.591,3.57,,,,,
3481,10/09/2014 02:08,3.564,3.57,,,,,
3482,10/09/2014 02:38,3.591,3.57,,,,,
3483,10/09/2014 03:08,3.643,3.57,,,,,
3484,10/09/2014 03:38,3.722,3.57,,,,,
3485,10/09/2014 04:08,3.643,3.57,,,,,
3486,10/09/2014 04:38,3.643,3.57,,,,,
3487,10/09/2014 05:08,3.67,3.57,,,,,
3488,10/09/2014 05:38,3.696,3.57,,,,,
3489,10/09/2014 06:08,3.696,3.57,,,,,
3490,10/09/2014 06:38,3.722,3.57,,,,,
3491,10/09/2014 07:08,3.749,3.57,,,,,
3492,10/09/2014 07:38,3.775,3.57,,,,,
3493,10/09/2014 08:08,3.749,3.57,,,,,
3494,10/09/2014 08:38,3.775,3.57,,,,,
3495,10/09/2014 09:08,3.801,3.57,,,,,
3496,10/09/2014 09:38,3.827,3.57,,,,,
3497,10/09/2014 10:08,3.88,3.57,,,,,
3498,10/09/2014 10:38,3.932,3.57,,,,,
3499,10/09/2014 11:08,3.985,3.57,,,,,
3500,10/09/2014 11:38,4.063,3.57,,,,,
3501,10/09/2014 12:08,4.089,3.57,,,,,
3502,10/09/2014 12:38,4.141,3.57,,,,,
3503,10/09/2014 13:08,4.194,3.57,,,,,
3504,10/09/2014 13:38,4.246,3.6,,,,,
3505,10/09/2014 14:08,4.298,3.6,,,,,
3506,10/09/2014 14:38,4.376,3.6,,,,,
3507,10/09/2014 15:08,4.428,3.6,,,,,
3508,10/09/2014 15:38,4.48,3.6,,,,,
3509,10/09/2014 16:08,4.506,3.6,,,,,
3510,10/09/2014 16:38,4.506,3.6,,,,,
3511,10/09/2014 17:08,4.48,3.6,,,,,
3512,10/09/2014 17:38,4.454,3.6,,,,,
3513,10/09/2014 18:08,4.402,3.6,,,,,
3514,10/09/2014 18:38,4.376,3.6,,,,,
3515,10/09/2014 19:08,4.298,3.57,,,,,
3516,10/09/2014 19:38,4.141,3.57,,,,,
3517,10/09/2014 20:08,4.089,3.57,,,,,
3518,10/09/2014 20:38,4.089,3.57,,,,,
3519,10/09/2014 21:08,4.115,3.57,,,,,
3520,10/09/2014 21:38,4.141,3.57,,,,,
3521,10/09/2014 22:08,4.168,3.57,,,,,
3522,10/09/2014 22:38,4.141,3.57,,,,,
3523,10/09/2014 23:08,4.115,3.57,,,,,
3524,10/09/2014 23:38,4.115,3.57,,,,,
3525,10/10/2014 00:08,4.089,3.57,,,,,
3526,10/10/2014 00:38,4.063,3.57,,,,,
3527,10/10/2014 01:08,4.089,3.57,,,,,
3528,10/10/2014 01:38,4.063,3.57,,,,,
3529,10/10/2014 02:08,4.037,3.57,,,,,
3530,10/10/2014 02:38,4.011,3.57,,,,,
3531,10/10/2014 03:08,3.958,3.57,,,,,
3532,10/10/2014 03:38,3.88,3.57,,,,,
3533,10/10/2014 04:08,3.801,3.57,,,,,
3534,10/10/2014 04:38,3.827,3.57,,,,,
3535,10/10/2014 05:08,3.801,3.57,,,,,
3536,10/10/2014 05:38,3.749,3.57,,,,,
3537,10/10/2014 06:08,3.749,3.57,,,,,
3538,10/10/2014 06:38,3.749,3.57,,,,,
3539,10/10/2014 07:08,3.775,3.57,,,,,
3540,10/10/2014 07:38,3.722,3.57,,,,,
3541,10/10/2014 08:08,3.67,3.57,,,,,
3542,10/10/2014 08:38,3.67,3.57,,,,,
3543,10/10/2014 09:08,3.67,3.57,,,,,
3544,10/10/2014 09:38,3.643,3.57,,,,,
3545,10/10/2014 10:08,3.591,3.57,,,,,
3546,10/10/2014 10:38,3.538,3.57,,,,,
3547,10/10/2014 11:08,3.512,3.57,,,,,
3548,10/10/2014 11:38,3.512,3.57,,,,,
3549,10/10/2014 12:08,3.564,3.57,,,,,
3550,10/10/2014 12:38,3.696,3.57,,,,,
3551,10/10/2014 13:08,3.854,3.57,,,,,
3552,10/10/2014 13:38,4.011,3.57,,,,,
3553,10/10/2014 14:08,4.089,3.57,,,,,
3554,10/10/2014 14:38,4.194,3.57,,,,,
3555,10/10/2014 15:08,4.272,3.57,,,,,
3556,10/10/2014 15:38,4.298,3.6,,,,,
3557,10/10/2014 16:08,4.35,3.6,,,,,
3558,10/10/2014 16:38,4.376,3.6,,,,,
3559,10/10/2014 17:08,4.376,3.6,,,,,
3560,10/10/2014 17:38,4.194,3.57,,,,,
3561,10/10/2014 18:08,4.089,3.57,,,,,
3562,10/10/2014 18:38,3.827,3.57,,,,,
3563,10/10/2014 19:08,3.485,3.57,,,,,
3564,10/10/2014 19:38,3.274,3.57,,,,,
3565,10/10/2014 20:08,3.221,3.57,,,,,
3566,10/10/2014 20:38,3.063,3.57,,,,,
3567,10/10/2014 21:08,2.877,3.57,,,,,
3568,10/10/2014 21:38,2.956,3.57,,,,,
3569,10/10/2014 22:08,2.69,3.57,,,,,
3570,10/10/2014 22:38,2.877,3.57,,,,,
3571,10/10/2014 23:08,2.877,3.57,,,,,
3572,10/10/2014 23:38,2.823,3.57,,,,,
3573,10/11/2014 00:08,2.717,3.57,,,,,
3574,10/11/2014 00:38,2.77,3.57,,,,,
3575,10/11/2014 01:08,2.77,3.57,,,,,
3576,10/11/2014 01:38,2.717,3.57,,,,,
3577,10/11/2014 02:08,2.69,3.57,,,,,
3578,10/11/2014 02:38,2.584,3.57,,,,,
3579,10/11/2014 03:08,2.503,3.57,,,,,
3580,10/11/2014 03:38,2.53,3.57,,,,,
3581,10/11/2014 04:08,2.503,3.57,,,,,
3582,10/11/2014 04:38,2.503,3.57,,,,,
3583,10/11/2014 05:08,2.503,3.54,,,,,
3584,10/11/2014 05:38,2.45,3.57,,,,,
3585,10/11/2014 06:08,2.423,3.57,,,,,
3586,10/11/2014 06:38,2.423,3.57,,,,,
3587,10/11/2014 07:08,2.396,3.57,,,,,
3588,10/11/2014 07:38,2.396,3.57,,,,,
3589,10/11/2014 08:08,2.37,3.57,,,,,
3590,10/11/2014 08:38,2.37,3.57,,,,,
3591,10/11/2014 09:08,2.37,3.57,,,,,
3592,10/11/2014 09:38,2.37,3.57,,,,,
3593,10/11/2014 10:08,2.396,3.57,,,,,
3594,10/11/2014 10:38,2.45,3.57,,,,,
3595,10/11/2014 11:08,2.45,3.57,,,,,
3596,10/11/2014 11:38,2.396,3.57,,,,,
3597,10/11/2014 12:08,2.396,3.57,,,,,
3598,10/11/2014 12:38,2.423,3.57,,,,,
3599,10/11/2014 13:08,2.53,3.57,,,,,
3600,10/11/2014 13:38,2.637,3.57,,,,,
3601,10/11/2014 14:08,2.717,3.57,,,,,
3602,10/11/2014 14:38,2.797,3.57,,,,,
3603,10/11/2014 15:08,2.823,3.57,,,,,
3604,10/11/2014 15:38,2.744,3.57,,,,,
3605,10/11/2014 16:08,2.744,3.57,,,,,
3606,10/11/2014 16:38,2.69,3.57,,,,,
3607,10/11/2014 17:08,2.557,3.57,,,,,
3608,10/11/2014 17:38,2.584,3.57,,,,,
3609,10/11/2014 18:08,2.637,3.57,,,,,
3610,10/11/2014 18:38,2.584,3.57,,,,,
3611,10/11/2014 19:08,2.503,3.57,,,,,
3612,10/11/2014 19:38,2.423,3.57,,,,,
3613,10/11/2014 20:08,2.45,3.57,,,,,
3614,10/11/2014 20:38,2.584,3.57,,,,,
3615,10/11/2014 21:08,2.637,3.57,,,,,
3616,10/11/2014 21:38,2.477,3.57,,,,,
3617,10/11/2014 22:08,2.503,3.57,,,,,
3618,10/11/2014 22:38,2.477,3.57,,,,,
3619,10/11/2014 23:08,2.37,3.57,,,,,
3620,10/11/2014 23:38,2.396,3.57,,,,,
3621,10/12/2014 00:08,2.316,3.57,,,,,
3622,10/12/2014 00:38,2.262,3.57,,,,,
3623,10/12/2014 01:08,2.37,3.57,,,,,
3624,10/12/2014 01:38,2.45,3.57,,,,,
3625,10/12/2014 02:08,2.503,3.57,,,,,
3626,10/12/2014 02:38,2.53,3.57,,,,,
3627,10/12/2014 03:08,2.53,3.57,,,,,
3628,10/12/2014 03:38,2.53,3.57,,,,,
3629,10/12/2014 04:08,2.503,3.57,,,,,
3630,10/12/2014 04:38,2.45,3.57,,,,,
3631,10/12/2014 05:08,2.45,3.57,,,,,
3632,10/12/2014 05:38,2.477,3.57,,,,,
3633,10/12/2014 06:08,2.503,3.57,,,,,
3634,10/12/2014 06:38,2.423,3.57,,,,,
3635,10/12/2014 07:08,2.396,3.57,,,,,
3636,10/12/2014 07:38,2.289,3.57,,,,,
3637,10/12/2014 08:08,2.262,3.57,,,,,
3638,10/12/2014 08:38,2.316,3.57,,,,,
3639,10/12/2014 09:08,2.236,3.57,,,,,
3640,10/12/2014 09:38,2.262,3.57,,,,,
3641,10/12/2014 10:08,2.343,3.57,,,,,
3642,10/12/2014 10:38,2.343,3.57,,,,,
3643,10/12/2014 11:08,2.343,3.57,,,,,
3644,10/12/2014 11:38,2.423,3.54,,,,,
3645,10/12/2014 12:08,2.53,3.57,,,,,
3646,10/12/2014 12:38,2.61,3.57,,,,,
3647,10/12/2014 13:08,2.717,3.57,,,,,
3648,10/12/2014 13:38,2.85,3.57,,,,,
3649,10/12/2014 14:08,2.85,3.57,,,,,
3650,10/12/2014 14:38,2.85,3.57,,,,,
3651,10/12/2014 15:08,2.877,3.57,,,,,
3652,10/12/2014 15:38,2.983,3.57,,,,,
3653,10/12/2014 16:08,3.036,3.57,,,,,
3654,10/12/2014 16:38,3.009,3.57,,,,,
3655,10/12/2014 17:08,2.983,3.57,,,,,
3656,10/12/2014 17:38,2.983,3.57,,,,,
3657,10/12/2014 18:08,2.983,3.57,,,,,
3658,10/12/2014 18:38,2.93,3.57,,,,,
3659,10/12/2014 19:08,2.744,3.57,,,,,
3660,10/12/2014 19:38,2.717,3.57,,,,,
3661,10/12/2014 20:08,2.69,3.57,,,,,
3662,10/12/2014 20:38,2.744,3.57,,,,,
3663,10/12/2014 21:08,2.744,3.57,,,,,
3664,10/12/2014 21:38,2.717,3.57,,,,,
3665,10/12/2014 22:08,2.717,3.57,,,,,
3666,10/12/2014 22:38,2.717,3.57,,,,,
3667,10/12/2014 23:08,2.717,3.57,,,,,
3668,10/12/2014 23:38,2.637,3.57,,,,,
3669,10/13/14 12:08 ,2.61,3.57,,,,,
3670,10/13/14 12:38 ,2.423,3.57,,,,,
3671,10/13/14 01:08 ,1.994,3.57,,,,,
3672,10/13/14 01:38 ,1.94,3.57,,,,,
3673,10/13/14 02:08 ,2.047,3.57,,,,,
3674,10/13/14 02:38 ,2.074,3.57,,,,,
3675,10/13/14 03:08 ,2.101,3.57,,,,,
3676,10/13/14 03:38 ,2.155,3.57,,,,,
3677,10/13/14 04:08 ,2.209,3.57,,,,,
3678,10/13/14 04:38 ,2.262,3.57,,,,,
3679,10/13/14 05:08 ,1.886,3.57,,,,,
3680,10/13/14 05:38 ,1.886,3.57,,,,,
3681,10/13/14 06:08 ,1.913,3.57,,,,,
3682,10/13/14 06:38 ,1.94,3.57,,,,,
3683,10/13/14 07:08 ,2.074,3.57,,,,,
3684,10/13/14 07:38 ,2.021,3.57,,,,,
3685,10/13/14 08:08 ,2.074,3.57,,,,,
3686,10/13/14 08:38 ,2.101,3.57,,,,,
3687,10/13/14 09:08 ,2.155,3.57,,,,,
3688,10/13/14 09:38 ,2.101,3.57,,,,,
3689,10/13/14 10:08 ,2.182,3.57,,,,,
3690,10/13/14 10:38 ,2.209,3.57,,,,,
3691,10/13/14 11:08 ,2.047,3.57,,,,,
3692,10/13/14 11:38 ,2.155,3.57,,,,,
3693,10/13/14 12:08 ,2.289,3.57,,,,,
3694,10/13/14 12:38 ,2.37,3.57,,,,,
3695,10/13/14 01:08 ,2.503,3.57,,,,,
3696,10/13/14 01:38 ,2.53,3.57,,,,,
3697,10/13/14 02:08 ,2.637,3.57,,,,,
3698,10/13/14 02:38 ,2.584,3.57,,,,,
3699,10/13/14 03:08 ,2.61,3.57,,,,,
3700,10/13/14 03:38 ,2.637,3.57,,,,,
3701,10/13/14 04:08 ,2.69,3.57,,,,,
3702,10/13/14 04:38 ,2.77,3.57,,,,,
3703,10/13/14 05:08 ,2.77,3.57,,,,,
3704,10/13/14 05:38 ,2.744,3.57,,,,,
3705,10/13/14 06:08 ,2.744,3.54,,,,,
3706,10/13/14 06:38 ,2.77,3.57,,,,,
3707,10/13/14 07:08 ,2.744,3.57,,,,,
3708,10/13/14 07:38 ,2.77,3.57,,,,,
3709,10/13/14 08:08 ,2.823,3.57,,,,,
3710,10/13/14 08:38 ,2.77,3.57,,,,,
3711,10/13/14 09:08 ,2.77,3.57,,,,,
3712,10/13/14 09:38 ,2.797,3.57,,,,,
3713,10/13/14 10:08 ,2.823,3.57,,,,,
3714,10/13/14 10:38 ,2.85,3.57,,,,,
3715,10/13/14 11:08 ,2.823,3.57,,,,,
3716,10/13/14 11:38 ,2.823,3.57,,,,,
3717,10/14/14 12:08 ,2.85,3.57,,,,,
3718,10/14/14 12:38 ,2.823,3.57,,,,,
3719,10/14/14 01:08 ,2.877,3.57,,,,,
3720,10/14/14 01:38 ,2.956,3.57,,,,,
3721,10/14/14 02:08 ,3.009,3.57,,,,,
3722,10/14/14 02:38 ,3.009,3.57,,,,,
3723,10/14/14 03:08 ,3.009,3.57,,,,,
3724,10/14/14 03:38 ,3.009,3.57,,,,,
3725,10/14/14 04:08 ,3.063,3.57,,,,,
3726,10/14/14 04:38 ,3.009,3.57,,,,,
3727,10/14/14 05:08 ,2.983,3.57,,,,,
3728,10/14/14 05:38 ,3.009,3.57,,,,,
3729,10/14/14 06:08 ,3.009,3.57,,,,,
3730,10/14/14 06:38 ,3.036,3.57,,,,,
3731,10/14/14 07:08 ,3.036,3.57,,,,,
3732,10/14/14 07:38 ,3.089,3.57,,,,,
3733,10/14/14 08:08 ,3.142,3.57,,,,,
3734,10/14/14 08:38 ,3.168,3.57,,,,,
3735,10/14/14 09:08 ,3.168,3.57,,,,,
3736,10/14/14 09:38 ,3.221,3.57,,,,,
3737,10/14/14 10:08 ,3.221,3.57,,,,,
3738,10/14/14 10:38 ,3.221,3.57,,,,,
3739,10/14/14 11:08 ,3.248,3.57,,,,,
3740,10/14/14 11:38 ,3.274,3.57,,,,,
3741,10/14/14 12:08 ,3.274,3.57,,,,,
3742,10/14/14 12:38 ,3.301,3.57,,,,,
3743,10/14/14 01:08 ,3.327,3.57,,,,,
3744,10/14/14 01:38 ,3.38,3.57,,,,,
3745,10/14/14 02:08 ,3.406,3.57,,,,,
3746,10/14/14 02:38 ,3.433,3.57,,,,,
3747,10/14/14 03:08 ,3.406,3.57,,,,,
3748,10/14/14 03:38 ,3.38,3.57,,,,,
3749,10/14/14 04:08 ,3.406,3.57,,,,,
3750,10/14/14 04:38 ,3.433,3.57,,,,,
3751,10/14/14 05:08 ,3.433,3.57,,,,,
3752,10/14/14 05:38 ,3.354,3.57,,,,,
3753,10/14/14 06:08 ,3.089,3.57,,,,,
3754,10/14/14 06:38 ,3.009,3.57,,,,,
3755,10/14/14 07:08 ,3.063,3.57,,,,,
3756,10/14/14 07:38 ,3.168,3.57,,,,,
3757,10/14/14 08:08 ,3.248,3.57,,,,,
3758,10/14/14 08:38 ,3.221,3.57,,,,,
3759,10/14/14 09:08 ,3.168,3.57,,,,,
3760,10/14/14 09:38 ,3.142,3.57,,,,,
3761,10/14/14 10:08 ,3.089,3.57,,,,,
3762,10/14/14 10:38 ,3.063,3.57,,,,,
3763,10/14/14 11:08 ,3.009,3.57,,,,,
3764,10/14/14 11:38 ,2.93,3.57,,,,,
3765,10/15/14 12:08 ,2.93,3.57,,,,,
3766,10/15/14 12:38 ,2.93,3.54,,,,,
3767,10/15/14 01:08 ,2.85,3.57,,,,,
3768,10/15/14 01:38 ,2.983,3.57,,,,,
3769,10/15/14 02:08 ,3.009,3.57,,,,,
3770,10/15/14 02:38 ,3.009,3.57,,,,,
3771,10/15/14 03:08 ,2.903,3.57,,,,,
3772,10/15/14 03:38 ,2.823,3.57,,,,,
3773,10/15/14 04:08 ,2.797,3.57,,,,,
3774,10/15/14 04:38 ,2.797,3.57,,,,,
3775,10/15/14 05:08 ,2.343,3.57,,,,,
3776,10/15/14 05:38 ,2.396,3.57,,,,,
3777,10/15/14 06:08 ,2.37,3.57,,,,,
3778,10/15/14 06:38 ,2.37,3.57,,,,,
3779,10/15/14 07:08 ,2.45,3.57,,,,,
3780,10/15/14 07:38 ,2.209,3.57,,,,,
3781,10/15/14 08:08 ,2.262,3.57,,,,,
3782,10/15/14 08:38 ,2.236,3.57,,,,,
3783,10/15/14 09:08 ,2.236,3.57,,,,,
3784,10/15/14 09:38 ,2.128,3.57,,,,,
3785,10/15/14 10:08 ,2.209,3.57,,,,,
3786,10/15/14 10:38 ,2.182,3.57,,,,,
