#,Date_Time,Temp,"Batt, V()",Coupler Detached(),Coupler Attached(),Stopped(),End Of File()
113,08/19/12 10:15:03 ,18.699,3.63,,,,
114,08/19/12 10:45:04 ,18.438,3.63,,,,
115,08/19/12 11:15:05 ,18.39,3.63,,,,
116,08/19/12 11:45:06 ,18.2,3.63,,,,
117,08/20/12 12:15:07 ,18.152,3.6,,,,
118,08/20/12 12:45:08 ,17.962,3.6,,,,
119,08/20/12 01:15:09 ,17.891,3.6,,,,
120,08/20/12 01:45:10 ,17.843,3.6,,,,
121,08/20/12 02:15:11 ,17.772,3.6,,,,
122,08/20/12 02:45:12 ,17.653,3.6,,,,
123,08/20/12 03:15:13 ,17.582,3.6,,,,
124,08/20/12 03:45:14 ,17.534,3.6,,,,
125,08/20/12 04:15:15 ,17.439,3.6,,,,
126,08/20/12 04:45:16 ,17.391,3.6,,,,
127,08/20/12 05:15:17 ,17.344,3.6,,,,
128,08/20/12 05:45:18 ,17.272,3.6,,,,
129,08/20/12 06:15:19 ,17.177,3.6,,,,
130,08/20/12 06:45:20 ,17.153,3.6,,,,
131,08/20/12 07:15:21 ,17.13,3.6,,,,
132,08/20/12 07:45:22 ,17.082,3.6,,,,
133,08/20/12 08:15:23 ,17.034,3.6,,,,
134,08/20/12 08:45:24 ,17.058,3.6,,,,
135,08/20/12 09:15:25 ,17.058,3.6,,,,
136,08/20/12 09:45:26 ,17.058,3.6,,,,
137,08/20/12 10:15:27 ,17.13,3.6,,,,
138,08/20/12 10:45:28 ,17.177,3.6,,,,
139,08/20/12 11:15:29 ,17.249,3.6,,,,
140,08/20/12 11:45:30 ,17.534,3.6,,,,
141,08/20/12 12:15:31 ,17.772,3.6,,,,
142,08/20/12 12:45:32 ,17.867,3.6,,,,
143,08/20/12 01:15:33 ,18.271,3.6,,,,
144,08/20/12 01:45:34 ,18.509,3.6,,,,
145,08/20/12 02:15:35 ,19.008,3.63,,,,
146,08/20/12 02:45:36 ,18.58,3.63,,,,
147,08/20/12 03:15:37 ,19.222,3.63,,,,
148,08/20/12 03:45:38 ,19.793,3.6,,,,
149,08/20/12 04:15:39 ,20.222,3.6,,,,
150,08/20/12 04:45:40 ,20.317,3.6,,,,
151,08/20/12 05:15:41 ,20.269,3.6,,,,
152,08/20/12 05:45:42 ,20.365,3.6,,,,
153,08/20/12 06:15:43 ,20.079,3.6,,,,
154,08/20/12 06:45:44 ,20.507,3.6,,,,
155,08/20/12 07:15:45 ,20.627,3.6,,,,
156,08/20/12 07:45:46 ,20.627,3.6,,,,
157,08/20/12 08:15:47 ,20.603,3.6,,,,
158,08/20/12 08:45:48 ,20.484,3.6,,,,
159,08/20/12 09:15:49 ,20.341,3.6,,,,
160,08/20/12 09:45:50 ,20.269,3.6,,,,
161,08/20/12 10:15:51 ,20.15,3.6,,,,
162,08/20/12 10:45:52 ,20.031,3.6,,,,
163,08/20/12 11:15:53 ,19.888,3.6,,,,
164,08/20/12 11:45:54 ,19.746,3.6,,,,
165,08/21/12 12:15:55 ,19.555,3.63,,,,
166,08/21/12 12:45:56 ,19.341,3.63,,,,
167,08/21/12 01:15:57 ,19.151,3.63,,,,
168,08/21/12 01:45:58 ,19.008,3.63,,,,
169,08/21/12 02:15:59 ,18.866,3.63,,,,
170,08/21/12 02:46:00 ,18.723,3.63,,,,
171,08/21/12 03:16:01 ,18.557,3.63,,,,
172,08/21/12 03:46:02 ,18.461,3.63,,,,
173,08/21/12 04:16:03 ,18.319,3.63,,,,
174,08/21/12 04:46:04 ,18.2,3.6,,,,
175,08/21/12 05:16:05 ,18.129,3.6,,,,
176,08/21/12 05:46:06 ,17.986,3.6,,,,
177,08/21/12 06:16:07 ,17.843,3.6,,,,
178,08/21/12 06:46:08 ,17.796,3.6,,,,
179,08/21/12 07:16:09 ,17.724,3.6,,,,
180,08/21/12 07:46:10 ,17.653,3.6,,,,
181,08/21/12 08:16:11 ,17.605,3.6,,,,
182,08/21/12 08:46:12 ,17.582,3.6,,,,
183,08/21/12 09:16:13 ,17.582,3.6,,,,
184,08/21/12 09:46:14 ,17.534,3.6,,,,
185,08/21/12 10:16:15 ,17.486,3.6,,,,
186,08/21/12 10:46:16 ,17.391,3.6,,,,
187,08/21/12 11:16:17 ,17.486,3.6,,,,
188,08/21/12 11:46:18 ,17.867,3.6,,,,
189,08/21/12 12:16:19 ,18.343,3.6,,,,
190,08/21/12 12:46:20 ,18.866,3.63,,,,
191,08/21/12 01:16:21 ,19.08,3.63,,,,
192,08/21/12 01:46:22 ,19.627,3.6,,,,
193,08/21/12 02:16:23 ,20.222,3.6,,,,
194,08/21/12 02:46:24 ,20.317,3.6,,,,
195,08/21/12 03:16:25 ,20.603,3.6,,,,
196,08/21/12 03:46:26 ,21.581,3.6,,,,
197,08/21/12 04:16:27 ,20.984,3.6,,,,
198,08/21/12 04:46:28 ,21.127,3.6,,,,
199,08/21/12 05:16:29 ,21.772,3.6,,,,
200,08/21/12 05:46:30 ,21.891,3.6,,,,
201,08/21/12 06:16:31 ,22.082,3.6,,,,
202,08/21/12 06:46:32 ,21.485,3.6,,,,
203,08/21/12 07:16:33 ,21.748,3.6,,,,
204,08/21/12 07:46:34 ,21.795,3.6,,,,
205,08/21/12 08:16:35 ,21.748,3.6,,,,
206,08/21/12 08:46:36 ,21.533,3.6,,,,
207,08/21/12 09:16:37 ,21.366,3.6,,,,
208,08/21/12 09:46:38 ,21.151,3.6,,,,
209,08/21/12 10:16:39 ,21.008,3.6,,,,
210,08/21/12 10:46:40 ,20.889,3.6,,,,
211,08/21/12 11:16:41 ,20.722,3.6,,,,
212,08/21/12 11:46:42 ,20.507,3.6,,,,
213,08/22/12 12:16:43 ,20.388,3.6,,,,
214,08/22/12 12:46:44 ,20.293,3.6,,,,
215,08/22/12 01:16:45 ,20.174,3.6,,,,
216,08/22/12 01:46:46 ,20.079,3.6,,,,
217,08/22/12 02:16:47 ,19.936,3.6,,,,
218,08/22/12 02:46:48 ,19.793,3.6,,,,
219,08/22/12 03:16:49 ,19.674,3.6,,,,
220,08/22/12 03:46:50 ,19.579,3.63,,,,
221,08/22/12 04:16:51 ,19.484,3.63,,,,
222,08/22/12 04:46:52 ,19.413,3.63,,,,
223,08/22/12 05:16:53 ,19.294,3.63,,,,
224,08/22/12 05:46:54 ,19.175,3.63,,,,
225,08/22/12 06:16:55 ,19.08,3.63,,,,
226,08/22/12 06:46:56 ,19.008,3.63,,,,
227,08/22/12 07:16:57 ,18.913,3.63,,,,
228,08/22/12 07:46:58 ,18.794,3.63,,,,
229,08/22/12 08:16:59 ,18.675,3.63,,,,
230,08/22/12 08:47:00 ,18.533,3.63,,,,
231,08/22/12 09:17:01 ,18.533,3.63,,,,
232,08/22/12 09:47:02 ,18.485,3.63,,,,
233,08/22/12 10:17:03 ,18.414,3.63,,,,
234,08/22/12 10:47:04 ,18.319,3.63,,,,
235,08/22/12 11:17:05 ,18.295,3.63,,,,
236,08/22/12 11:47:06 ,18.675,3.63,,,,
237,08/22/12 12:17:07 ,19.032,3.63,,,,
238,08/22/12 12:47:08 ,19.032,3.63,,,,
239,08/22/12 01:17:09 ,19.365,3.63,,,,
240,08/22/12 01:47:10 ,20.007,3.6,,,,
241,08/22/12 02:17:11 ,19.579,3.63,,,,
242,08/22/12 02:47:12 ,19.912,3.6,,,,
243,08/22/12 03:17:13 ,20.698,3.6,,,,
244,08/22/12 03:47:14 ,21.413,3.6,,,,
245,08/22/12 04:17:15 ,21.175,3.6,,,,
246,08/22/12 04:47:16 ,21.963,3.6,,,,
247,08/22/12 05:17:17 ,22.154,3.6,,,,
248,08/22/12 05:47:18 ,22.058,3.6,,,,
249,08/22/12 06:17:19 ,22.25,3.6,,,,
250,08/22/12 06:47:20 ,22.154,3.6,,,,
251,08/22/12 07:17:21 ,22.011,3.6,,,,
252,08/22/12 07:47:22 ,21.939,3.6,,,,
253,08/22/12 08:17:23 ,21.724,3.6,,,,
254,08/22/12 08:47:24 ,21.533,3.6,,,,
255,08/22/12 09:17:25 ,21.294,3.6,,,,
256,08/22/12 09:47:26 ,21.127,3.6,,,,
257,08/22/12 10:17:27 ,21.008,3.6,,,,
258,08/22/12 10:47:28 ,20.865,3.6,,,,
259,08/22/12 11:17:29 ,20.65,3.6,,,,
260,08/22/12 11:47:30 ,20.531,3.6,,,,
261,08/23/12 12:17:31 ,20.365,3.6,,,,
262,08/23/12 12:47:32 ,20.198,3.6,,,,
263,08/23/12 01:17:33 ,20.126,3.6,,,,
264,08/23/12 01:47:34 ,20.031,3.6,,,,
265,08/23/12 02:17:35 ,19.936,3.6,,,,
266,08/23/12 02:47:36 ,19.77,3.6,,,,
267,08/23/12 03:17:37 ,19.651,3.6,,,,
268,08/23/12 03:47:38 ,19.627,3.6,,,,
269,08/23/12 04:17:39 ,19.46,3.63,,,,
270,08/23/12 04:47:40 ,19.365,3.63,,,,
271,08/23/12 05:17:41 ,19.341,3.63,,,,
272,08/23/12 05:47:42 ,19.222,3.63,,,,
273,08/23/12 06:17:43 ,19.151,3.63,,,,
274,08/23/12 06:47:44 ,19.127,3.63,,,,
275,08/23/12 07:17:45 ,18.889,3.63,,,,
276,08/23/12 07:47:46 ,18.771,3.63,,,,
277,08/23/12 08:17:47 ,18.842,3.63,,,,
278,08/23/12 08:47:48 ,18.723,3.63,,,,
279,08/23/12 09:17:49 ,18.723,3.63,,,,
280,08/23/12 09:47:50 ,18.604,3.63,,,,
281,08/23/12 10:17:51 ,18.557,3.63,,,,
282,08/23/12 10:47:52 ,18.533,3.63,,,,
283,08/23/12 11:17:53 ,18.58,3.6,,,,
284,08/23/12 11:47:54 ,18.818,3.63,,,,
285,08/23/12 12:17:55 ,19.032,3.63,,,,
286,08/23/12 12:47:56 ,19.103,3.63,,,,
287,08/23/12 01:00:09 ,,,,Logged,,
288,08/23/12 01:00:15 ,,,,,Logged,Logged
