#,Date_Time,Temp,Coupler Detached (LGR S/N: 1187850),Coupler Attached (LGR S/N: 1187850),Stopped (LGR S/N: 1187850),End Of File (LGR S/N: 1187850)
1,08/09/2015 08:45,18.438,,,,
2,08/09/2015 08:45,,Logged,,,
3,08/09/2015 09:15,18.628,,,,
4,08/09/2015 09:45,18.557,,,,
5,08/09/2015 10:15,18.295,,,,
6,08/09/2015 10:45,18.557,,,,
7,08/09/2015 11:15,15.724,,,,
8,08/09/2015 11:45,17.13,,,,
9,08/09/2015 12:15,18.58,,,,
10,08/09/2015 12:45,17.748,,,,
11,08/09/2015 13:15,16.106,,,,
12,08/09/2015 13:45,16.01,,,,
13,08/09/2015 14:15,16.558,,,,
14,08/09/2015 14:45,16.844,,,,
15,08/09/2015 15:15,16.939,,,,
16,08/09/2015 15:45,17.034,,,,
17,08/09/2015 16:15,17.082,,,,
18,08/09/2015 16:45,17.034,,,,
19,08/09/2015 17:15,17.082,,,,
20,08/09/2015 17:45,17.082,,,,
21,08/09/2015 18:15,17.034,,,,
22,08/09/2015 18:45,16.987,,,,
23,08/09/2015 19:15,16.915,,,,
24,08/09/2015 19:45,16.725,,,,
25,08/09/2015 20:15,16.558,,,,
26,08/09/2015 20:45,16.463,,,,
27,08/09/2015 21:15,16.344,,,,
28,08/09/2015 21:45,16.225,,,,
29,08/09/2015 22:15,16.177,,,,
30,08/09/2015 22:45,16.106,,,,
31,08/09/2015 23:15,16.034,,,,
32,08/09/2015 23:45,15.963,,,,
33,08/10/2015 00:15,15.915,,,,
34,08/10/2015 00:45,15.891,,,,
35,08/10/2015 01:15,15.843,,,,
36,08/10/2015 01:45,15.819,,,,
37,08/10/2015 02:15,15.772,,,,
38,08/10/2015 02:45,15.748,,,,
39,08/10/2015 03:15,15.724,,,,
40,08/10/2015 03:45,15.676,,,,
41,08/10/2015 04:15,15.629,,,,
42,08/10/2015 04:45,15.605,,,,
43,08/10/2015 05:15,15.557,,,,
44,08/10/2015 05:45,15.509,,,,
45,08/10/2015 06:15,15.438,,,,
46,08/10/2015 06:45,15.39,,,,
47,08/10/2015 07:15,15.39,,,,
48,08/10/2015 07:45,15.342,,,,
49,08/10/2015 08:15,15.342,,,,
50,08/10/2015 08:45,15.318,,,,
51,08/10/2015 09:15,15.27,,,,
52,08/10/2015 09:45,15.342,,,,
53,08/10/2015 10:15,15.485,,,,
54,08/10/2015 10:45,15.796,,,,
55,08/10/2015 11:15,16.272,,,,
56,08/10/2015 11:45,16.511,,,,
57,08/10/2015 12:15,17.106,,,,
58,08/10/2015 12:45,17.272,,,,
59,08/10/2015 13:15,17.463,,,,
60,08/10/2015 13:45,17.748,,,,
61,08/10/2015 14:15,18.105,,,,
62,08/10/2015 14:45,18.295,,,,
63,08/10/2015 15:15,18.628,,,,
64,08/10/2015 15:45,19.222,,,,
65,08/10/2015 16:15,19.032,,,,
66,08/10/2015 16:45,19.151,,,,
67,08/10/2015 17:15,19.46,,,,
68,08/10/2015 17:45,19.484,,,,
69,08/10/2015 18:15,19.46,,,,
70,08/10/2015 18:45,19.651,,,,
71,08/10/2015 19:15,20.674,,,,
72,08/10/2015 19:45,19.984,,,,
73,08/10/2015 20:15,19.151,,,,
74,08/10/2015 20:45,19.27,,,,
75,08/10/2015 21:15,19.365,,,,
76,08/10/2015 21:45,19.199,,,,
77,08/10/2015 22:15,19.032,,,,
78,08/10/2015 22:45,18.889,,,,
79,08/10/2015 23:15,18.675,,,,
80,08/10/2015 23:45,18.485,,,,
81,08/11/2015 00:15,18.295,,,,
82,08/11/2015 00:45,18.105,,,,
83,08/11/2015 01:15,17.938,,,,
84,08/11/2015 01:45,17.796,,,,
85,08/11/2015 02:15,17.605,,,,
86,08/11/2015 02:45,17.463,,,,
87,08/11/2015 03:15,17.32,,,,
88,08/11/2015 03:45,17.13,,,,
89,08/11/2015 04:15,16.987,,,,
90,08/11/2015 04:45,16.844,,,,
91,08/11/2015 05:15,16.749,,,,
92,08/11/2015 05:45,16.677,,,,
93,08/11/2015 06:15,16.558,,,,
94,08/11/2015 06:45,16.463,,,,
95,08/11/2015 07:15,16.415,,,,
96,08/11/2015 07:45,16.368,,,,
